corridor,period,matched_interval_count,mae_mph,mape_pct,mape_interval_count,rmse_mph,mean_bias_mph,wmape_pct,r_squared,cube_vs_observed_matched_interval_count,cube_vs_observed_mae_mph,cube_vs_observed_mape_pct,cube_vs_observed_mape_interval_count,cube_vs_observed_rmse_mph,cube_vs_observed_mean_bias_mph,cube_vs_observed_wmape_pct,cube_vs_observed_r_squared,taplite_vs_cube_matched_interval_count,taplite_vs_cube_mae_mph,taplite_vs_cube_mape_pct,taplite_vs_cube_mape_interval_count,taplite_vs_cube_rmse_mph,taplite_vs_cube_mean_bias_mph,taplite_vs_cube_wmape_pct,taplite_vs_cube_r_squared,congestion_valid_interval_count,observed_congestion_duration_min,model_congestion_duration_min,congestion_duration_error_min,congestion_duration_absolute_error_min,congestion_duration_ape_pct,congestion_overlap_min,congestion_union_min,congestion_iou_pct,congestion_precision_pct,congestion_recall_pct,congestion_f1_pct,congestion_interval_accuracy_pct,observed_congestion_episode_count,model_congestion_episode_count,observed_first_congestion_start_min,model_first_congestion_start_min,congestion_onset_error_min,observed_last_congestion_end_min,model_last_congestion_end_min,congestion_clearance_error_min,cube_vs_observed_congestion_valid_interval_count,cube_vs_observed_observed_congestion_duration_min,cube_vs_observed_model_congestion_duration_min,cube_vs_observed_congestion_duration_error_min,cube_vs_observed_congestion_duration_absolute_error_min,cube_vs_observed_congestion_duration_ape_pct,cube_vs_observed_congestion_overlap_min,cube_vs_observed_congestion_union_min,cube_vs_observed_congestion_iou_pct,cube_vs_observed_congestion_precision_pct,cube_vs_observed_congestion_recall_pct,cube_vs_observed_congestion_f1_pct,cube_vs_observed_congestion_interval_accuracy_pct,cube_vs_observed_observed_congestion_episode_count,cube_vs_observed_model_congestion_episode_count,cube_vs_observed_observed_first_congestion_start_min,cube_vs_observed_model_first_congestion_start_min,cube_vs_observed_congestion_onset_error_min,cube_vs_observed_observed_last_congestion_end_min,cube_vs_observed_model_last_congestion_end_min,cube_vs_observed_congestion_clearance_error_min,mean_observed_speed_mph,mean_model_speed_mph,mean_cube_qvdf_speed_mph,mean_observed_length_coverage_pct,mean_model_length_coverage_pct,mean_cube_qvdf_length_coverage_pct,cbi_tmc_count,mapped_tmc_count,eligible_tmc_count,qa_matched_tmc_count,gmns_link_count_used,gmns_corridor_length_mi,cube_qvdf_link_count_available,taplite_zero_cube_positive_link_count,tmc_mapping_coverage_pct,tmc_comparison_coverage_pct,qa_matched_share_of_mapped_pct
VA606_NB,PM,16,0.680360,1.887347,16,0.812256,0.661484,1.871699,0.423052,16,1.900651,5.262096,16,2.536655,0.153560,5.228772,0.127233,16,1.726373,5.198614,16,2.707830,0.507924,4.729347,0.000350,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,30,30,30,,0,30,0.000000,0.000000,,,87.500000,0,1,,1005.000000,,,1035.000000,,36.349856,37.011340,36.503416,100.000000,100.000000,100.000000,2,2.000000,2.000000,2.000000,5.000000,3.050000,5.000000,0.000000,100.000000,100.000000,100.000000
VA606_SB,AM,12,0.964185,2.700823,12,1.117380,0.964185,2.674302,0.406231,12,2.074567,5.793548,12,2.389692,1.399698,5.754100,0.016834,12,1.510265,4.127720,12,1.879265,-0.435513,4.032383,0.065265,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,36.053715,37.017900,37.453413,100.000000,100.000000,100.000000,2,2.000000,2.000000,2.000000,6.000000,3.660000,6.000000,0.000000,100.000000,100.000000,100.000000
VA606_SB,MD,24,0.937244,2.585959,24,1.030470,-0.815936,2.589788,0.254724,24,1.320008,3.636394,24,1.959984,-0.323482,3.647440,0.038164,24,1.513161,4.325275,24,1.923071,-0.492455,4.218871,0.105420,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,30,30,30,,0,30,0.000000,0.000000,,,91.666667,0,1,,705.000000,,,735.000000,,36.189978,35.374042,35.866496,100.000000,100.000000,100.000000,2,2.000000,2.000000,2.000000,6.000000,3.660000,6.000000,0.000000,100.000000,100.000000,100.000000
VA606_SB,PM,16,1.318869,4.151173,16,1.678562,-0.803219,4.060641,0.816436,16,1.487788,4.627187,16,1.777402,0.470203,4.580724,0.669385,16,1.352521,4.100685,16,1.634864,-1.273422,4.104828,0.845090,16,75,105,30,30,40.000000,75,105,71.428571,71.428571,100.000000,83.333333,87.500000,1,1,1005.000000,975.000000,-30.000000,1080.000000,1080.000000,0.000000,16,75,60,-15,15,20.000000,60,75,80.000000,100.000000,80.000000,88.888889,93.750000,1,1,1005.000000,1005.000000,0.000000,1080.000000,1065.000000,-15.000000,32.479324,31.676105,32.949527,100.000000,100.000000,100.000000,2,2.000000,2.000000,2.000000,6.000000,3.660000,6.000000,0.000000,100.000000,100.000000,100.000000
VA606_WB,AM,12,0.619152,1.767595,12,0.737797,-0.341127,1.777119,0.286057,12,1.193962,3.448075,12,1.845392,-0.512399,3.426967,0.080476,12,1.198304,3.672740,12,1.704269,0.171273,3.490771,0.156077,12,15,30,15,15,100.000000,0,45,0.000000,0.000000,0.000000,,75.000000,1,1,465.000000,405.000000,-60.000000,480.000000,435.000000,-45.000000,12,15,45,30,30,200.000000,0,60,0.000000,0.000000,0.000000,,66.666667,1,1,465.000000,420.000000,-45.000000,480.000000,465.000000,-15.000000,34.840188,34.499061,34.327788,98.353099,100.000000,100.000000,12,12.000000,12.000000,9.000000,26.000000,12.030000,26.000000,0.000000,100.000000,100.000000,75.000000
VA606_WB,MD,24,1.898989,5.546364,24,2.267034,-1.898989,5.513961,0.551685,24,1.973455,5.775819,24,2.622368,-1.846616,5.730183,0.488728,24,1.356547,4.354587,24,1.722648,-0.052373,4.162076,0.418218,24,120,255,135,135,112.500000,120,255,47.058824,47.058824,100.000000,64.000000,62.500000,2,1,735.000000,645.000000,-90.000000,885.000000,900.000000,15.000000,24,120,240,120,120,100.000000,120,240,50.000000,50.000000,100.000000,66.666667,66.666667,2,1,735.000000,660.000000,-75.000000,885.000000,900.000000,15.000000,34.439657,32.540668,32.593041,99.196613,100.000000,100.000000,12,12.000000,12.000000,9.000000,26.000000,12.030000,26.000000,0.000000,100.000000,100.000000,75.000000
VA606_WB,PM,14,0.760954,2.362548,14,0.967609,0.218910,2.321071,0.523156,14,1.916028,5.986381,14,2.543900,-1.266502,5.844287,0.470745,16,1.869670,6.758892,16,2.844772,1.783860,6.010786,0.785462,14,150,180,30,30,20.000000,150,180,83.333333,83.333333,100.000000,90.909091,85.714286,2,2,930.000000,900.000000,-30.000000,1110.000000,1110.000000,0.000000,14,150,165,15,15,10.000000,135,180,75.000000,81.818182,90.000000,85.714286,78.571429,2,2,930.000000,900.000000,-30.000000,1110.000000,1095.000000,-15.000000,32.784628,32.889103,31.105243,95.564250,100.000000,100.000000,12,12.000000,12.000000,9.000000,26.000000,12.030000,26.000000,0.000000,100.000000,100.000000,75.000000
VA611_NB,AM,12,0.786074,2.296809,12,0.908791,0.662031,2.252809,0.906426,12,1.439876,4.195962,12,1.690395,1.053017,4.126541,0.529076,12,1.231898,3.481179,12,1.519469,-0.390986,3.427072,0.398426,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,34.893062,35.555092,35.946078,98.373835,100.000000,100.000000,16,16.000000,16.000000,13.000000,42.000000,24.430000,42.000000,0.000000,100.000000,100.000000,81.250000
VA611_NB,MD,24,1.303866,3.761458,24,1.388354,-1.303866,3.763140,0.370720,24,2.562156,7.370270,24,3.210019,2.314289,7.394738,0.382276,24,3.618156,9.407275,24,4.340174,-3.618156,9.788681,0.052314,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,34.648360,33.344494,36.962649,98.569278,100.000000,100.000000,16,16.000000,16.000000,13.000000,42.000000,24.430000,42.000000,0.000000,100.000000,100.000000,81.250000
VA611_NB,PM,16,0.479110,1.480904,16,0.575999,-0.428075,1.472850,0.837295,16,0.935886,2.897139,16,1.139335,0.841091,2.877040,0.430464,16,1.269166,3.778805,16,1.450474,-1.269166,3.803251,0.547473,16,30,105,75,75,250.000000,30,105,28.571429,28.571429,100.000000,44.444444,68.750000,1,1,1020.000000,960.000000,-60.000000,1050.000000,1065.000000,15.000000,16,30,30,0,0,0.000000,15,45,33.333333,50.000000,50.000000,50.000000,87.500000,1,1,1020.000000,1005.000000,-15.000000,1050.000000,1035.000000,-15.000000,32.529467,32.101392,33.370558,99.315659,100.000000,100.000000,16,16.000000,16.000000,13.000000,42.000000,24.430000,42.000000,0.000000,100.000000,100.000000,81.250000
VA611_SB,AM,12,0.958766,2.782150,12,1.061092,0.958766,2.761852,0.705470,12,1.578338,4.562849,12,1.844916,1.442215,4.546613,0.295958,12,1.108855,3.081213,12,1.310681,-0.483449,3.066795,0.206564,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,34.714592,35.673357,36.156807,98.866702,100.000000,100.000000,17,17.000000,17.000000,13.000000,42.000000,24.180000,42.000000,0.000000,100.000000,100.000000,76.470588
VA611_SB,MD,24,0.718225,2.059633,24,0.779532,-0.657808,2.063805,0.171749,24,2.364753,6.781395,24,2.969184,2.290621,6.795072,0.196443,24,2.948430,7.680988,24,3.560631,-2.948430,7.949044,0.031928,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,34.801003,34.143194,37.091624,98.677845,100.000000,100.000000,17,17.000000,17.000000,13.000000,42.000000,24.180000,42.000000,0.000000,100.000000,100.000000,76.470588
VA611_SB,PM,16,1.271418,3.882966,16,1.545340,-1.253384,3.841487,0.900642,16,0.812735,2.484439,16,1.155286,-0.313223,2.455613,0.623285,16,0.998647,3.030880,16,1.214333,-0.940161,3.046158,0.749363,16,0,120,120,120,,0,120,0.000000,0.000000,,,50.000000,0,1,,975.000000,,,1095.000000,,16,0,60,60,60,,0,60,0.000000,0.000000,,,75.000000,0,1,,990.000000,,,1050.000000,,33.097029,31.843645,32.783806,96.472491,100.000000,100.000000,17,17.000000,17.000000,13.000000,42.000000,24.180000,42.000000,0.000000,100.000000,100.000000,76.470588
VA619_EB,AM,12,0.917699,2.367502,12,1.087548,-0.917699,2.396209,0.638363,12,2.175787,5.718313,12,2.429418,0.587111,5.681209,0.022769,12,2.387588,6.085060,12,2.716106,-1.504810,6.140115,0.045719,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,38.297958,37.380259,38.885069,100.000000,100.000000,100.000000,4,4.000000,4.000000,3.000000,4.000000,1.350000,4.000000,0.000000,100.000000,100.000000,75.000000
VA619_EB,MD,22,2.053694,5.385101,22,2.075149,-2.053694,5.387313,0.474713,22,3.167550,8.324167,22,3.661918,2.081182,8.309217,0.019051,24,4.146253,9.877733,24,5.000120,-4.062464,10.330517,0.009967,22,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,22,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,38.120924,36.073510,40.135974,96.387734,100.000000,100.000000,4,4.000000,4.000000,3.000000,4.000000,1.350000,4.000000,0.000000,100.000000,100.000000,75.000000
VA619_EB,PM,16,1.223124,3.274424,16,1.291266,-1.223124,3.283824,0.251697,16,1.969595,5.309324,16,2.388112,-0.181127,5.287938,0.141155,16,2.304959,6.251011,16,2.721500,-1.041996,6.218559,0.005358,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,15,15,15,,0,15,0.000000,0.000000,,,93.750000,0,1,,1020.000000,,,1035.000000,,37.246930,36.023807,37.065803,100.000000,100.000000,100.000000,4,4.000000,4.000000,3.000000,4.000000,1.350000,4.000000,0.000000,100.000000,100.000000,75.000000
VA619_NB,AM,12,7.295675,18.367691,12,7.362035,-7.295675,18.415678,0.323382,12,4.276146,10.732242,12,4.982263,-4.276146,10.793810,0.007852,12,3.171514,8.635673,12,3.783543,-3.019529,8.974162,0.037886,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,450.000000,,,465.000000,,39.616654,32.320978,35.340508,99.299895,100.000000,100.000000,10,10.000000,10.000000,8.000000,34.000000,17.010000,34.000000,0.000000,100.000000,100.000000,80.000000
VA619_NB,MD,24,6.337013,16.302495,24,6.347273,-6.337013,16.307382,0.046641,24,2.825869,7.287207,24,3.447920,-2.825869,7.271964,0.266867,24,3.511144,9.430210,24,4.089210,-3.511144,9.743999,0.007057,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,38.859783,32.522770,36.033914,98.147786,100.000000,100.000000,10,10.000000,10.000000,8.000000,34.000000,17.010000,34.000000,0.000000,100.000000,100.000000,80.000000
VA619_NB,PM,16,6.765315,17.755359,16,6.963925,-6.765315,17.808066,0.608047,16,4.206382,11.015378,16,4.903882,-4.206382,11.072289,0.197819,16,2.864085,8.238988,16,3.387611,-2.558933,8.477688,0.072076,16,0,150,150,150,,0,150,0.000000,0.000000,,,37.500000,0,1,,990.000000,,,1140.000000,,16,0,60,60,60,,0,60,0.000000,0.000000,,,75.000000,0,2,,1005.000000,,,1140.000000,,37.990173,31.224858,33.783791,98.413032,100.000000,100.000000,10,10.000000,10.000000,8.000000,34.000000,17.010000,34.000000,0.000000,100.000000,100.000000,80.000000
VA619_SB,AM,10,4.169337,10.342004,10,5.175905,-4.169337,10.416203,0.001142,10,4.565160,11.338556,10,5.286387,-4.565160,11.405082,0.006330,12,1.109036,3.260685,12,2.058549,0.891793,3.149097,0.543532,10,0,15,15,15,,0,15,0.000000,0.000000,,,90.000000,0,1,,525.000000,,,540.000000,,10,0,15,15,15,,0,15,0.000000,0.000000,,,90.000000,0,1,,525.000000,,,540.000000,,40.027422,36.109384,35.217592,93.504439,100.000000,100.000000,10,10.000000,10.000000,6.000000,32.000000,16.730000,32.000000,0.000000,100.000000,100.000000,60.000000
VA619_SB,MD,24,7.766219,19.820197,24,7.775989,-7.766219,19.827777,0.078013,24,3.579767,9.168462,24,4.135153,-3.579767,9.139431,0.405523,24,4.186452,11.375674,24,4.791338,-4.186452,11.763460,0.026898,24,0,360,360,360,,0,360,0.000000,0.000000,,,0.000000,0,1,,540.000000,,,900.000000,,24,0,30,30,30,,0,30,0.000000,0.000000,,,91.666667,0,2,,540.000000,,,900.000000,,39.168379,31.402160,35.588612,100.000000,100.000000,100.000000,10,10.000000,10.000000,6.000000,32.000000,16.730000,32.000000,0.000000,100.000000,100.000000,60.000000
VA619_SB,PM,16,6.329552,16.805942,16,6.373299,-6.329552,16.835810,0.497464,16,4.231106,11.215642,16,4.749717,-4.231106,11.254209,0.011666,16,2.485693,7.254929,16,2.885273,-2.098446,7.450078,0.000261,16,0,240,240,240,,0,240,0.000000,0.000000,,,0.000000,0,1,,900.000000,,,1140.000000,,16,0,60,60,60,,0,60,0.000000,0.000000,,,75.000000,0,3,,900.000000,,,1140.000000,,37.595769,31.266217,33.364663,100.000000,100.000000,100.000000,10,10.000000,10.000000,6.000000,32.000000,16.730000,32.000000,0.000000,100.000000,100.000000,60.000000
VA619_WB,AM,12,1.618188,4.350441,12,1.820168,-1.618188,4.401220,0.538895,12,4.319748,11.848684,12,5.306881,3.443452,11.749045,0.066295,12,5.061640,11.937060,12,6.143819,-5.061640,12.587933,0.038072,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,36.766806,35.148618,40.210258,100.000000,100.000000,100.000000,3,3.000000,3.000000,2.000000,3.000000,0.880000,3.000000,0.000000,100.000000,100.000000,66.666667
VA619_WB,MD,24,3.642246,9.862924,24,3.692841,-3.642246,9.869274,0.005761,24,4.896289,13.299855,24,5.954289,3.584134,13.267316,0.026967,24,7.226379,16.724064,24,8.606308,-7.226379,17.847746,0.007077,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,36.904897,33.262651,40.489031,100.000000,100.000000,100.000000,3,3.000000,3.000000,2.000000,3.000000,0.880000,3.000000,0.000000,100.000000,100.000000,66.666667
VA619_WB,PM,16,1.040610,2.984368,16,1.331446,-0.638670,3.010155,0.537782,16,1.859944,5.395716,16,2.520110,-1.857294,5.380227,0.207488,16,1.648913,5.412063,16,2.579550,1.218624,5.040591,0.216667,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,60,60,60,,0,60,0.000000,0.000000,,,75.000000,0,1,,990.000000,,,1050.000000,,34.569986,33.931316,32.712692,100.000000,100.000000,100.000000,3,3.000000,3.000000,2.000000,3.000000,0.880000,3.000000,0.000000,100.000000,100.000000,66.666667
VA620_EB,AM,11,1.009950,3.157370,11,1.387640,0.960745,2.989505,0.890924,11,0.773298,2.393992,11,0.996060,0.291167,2.289001,0.882339,12,1.164225,3.635696,12,1.663843,0.570010,3.426885,0.646901,11,60,0,-60,60,100.000000,0,60,0.000000,,0.000000,,63.636364,2,0,450.000000,,,525.000000,,,11,60,45,-15,15,25.000000,30,75,40.000000,66.666667,50.000000,57.142857,72.727273,2,1,450.000000,435.000000,-15.000000,525.000000,495.000000,-30.000000,33.783196,34.543271,33.973261,94.280285,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA620_EB,MD,24,1.935230,5.655572,24,2.077083,-1.935230,5.703223,0.097543,24,1.227010,3.575807,24,1.588680,-0.140567,3.616062,0.086415,24,1.982104,5.698918,24,2.406976,-1.794663,5.865662,0.022329,24,0,45,45,45,,0,45,0.000000,0.000000,,,87.500000,0,1,,855.000000,,,900.000000,,24,0,30,30,30,,0,30,0.000000,0.000000,,,91.666667,0,1,,705.000000,,,735.000000,,33.932224,31.996993,33.791657,99.497428,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA620_EB,PM,16,0.768453,2.526125,16,0.933482,0.412615,2.518451,0.253451,16,1.358616,4.469742,16,1.684556,1.119783,4.452591,0.099064,16,0.914861,2.862845,16,1.100373,-0.707168,2.892137,0.562571,16,210,180,-30,30,14.285714,165,225,73.333333,91.666667,78.571429,84.615385,75.000000,1,1,915.000000,900.000000,-15.000000,1125.000000,1080.000000,-45.000000,16,210,150,-60,60,28.571429,135,225,60.000000,90.000000,64.285714,75.000000,62.500000,1,1,915.000000,900.000000,-15.000000,1125.000000,1050.000000,-75.000000,30.512921,30.925536,31.632704,97.740555,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA620_WB,AM,12,0.728121,2.199454,12,0.976321,0.724933,2.135487,0.893108,12,1.851882,5.531494,12,2.191715,1.380675,5.431340,0.480093,12,1.583168,4.519792,12,1.872673,-0.655742,4.462532,0.429878,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,450.000000,,,465.000000,,34.096224,34.821157,35.476899,95.398211,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA620_WB,MD,24,1.737696,5.060498,24,1.898316,-1.730140,5.109136,0.003738,24,1.276909,3.715284,24,1.652783,0.160894,3.754341,0.086926,24,2.095967,5.956298,24,2.535863,-1.891034,6.133500,0.008793,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,30,30,30,,0,30,0.000000,0.000000,,,91.666667,0,1,,705.000000,,,735.000000,,34.011549,32.281410,34.172443,98.531728,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA620_WB,PM,15,0.488853,1.626973,15,0.571861,-0.278321,1.606741,0.895381,15,0.792426,2.639219,15,0.922345,0.142323,2.604515,0.772638,16,0.714452,2.353048,16,0.815526,-0.411088,2.340722,0.833222,15,180,195,15,15,8.333333,180,195,92.307692,92.307692,100.000000,96.000000,93.333333,2,2,915.000000,900.000000,-15.000000,1110.000000,1110.000000,0.000000,15,180,150,-30,30,16.666667,150,180,83.333333,100.000000,83.333333,90.909091,86.666667,2,2,915.000000,915.000000,0.000000,1110.000000,1080.000000,-30.000000,30.425106,30.111650,30.522738,96.869572,100.000000,100.000000,22,22.000000,22.000000,19.000000,74.000000,25.550000,74.000000,0.000000,100.000000,100.000000,86.363636
VA640_EB,AM,12,1.608668,4.486337,12,1.901675,-1.608668,4.492980,0.628080,12,1.995270,5.621395,12,2.594993,-1.932391,5.572753,0.545075,12,1.541825,4.778124,12,2.037787,0.323724,4.551964,0.354064,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,525.000000,,,540.000000,,12,0,30,30,30,,0,30,0.000000,0.000000,,,83.333333,0,1,,435.000000,,,465.000000,,35.804024,34.195356,33.871632,96.850970,100.000000,100.000000,13,13.000000,13.000000,11.000000,38.000000,12.640000,38.000000,0.000000,100.000000,100.000000,84.615385
VA640_EB,MD,24,1.489368,4.420334,24,1.553469,-1.489368,4.415399,0.605978,24,1.377112,4.070783,24,1.717057,-0.054580,4.082604,0.229118,24,1.839763,5.351838,24,2.188571,-1.434788,5.463026,0.235487,24,0,105,105,105,,0,105,0.000000,0.000000,,,70.833333,0,1,,750.000000,,,855.000000,,24,0,45,45,45,,0,45,0.000000,0.000000,,,87.500000,0,1,,705.000000,,,750.000000,,33.731208,32.241840,33.676628,98.895884,100.000000,100.000000,13,13.000000,13.000000,11.000000,38.000000,12.640000,38.000000,0.000000,100.000000,100.000000,84.615385
VA640_EB,PM,16,0.988726,3.067157,16,1.037587,-0.853062,3.087816,0.747432,16,0.853943,2.675942,16,0.990043,-0.003856,2.666886,0.538063,16,1.317025,4.090521,16,1.539689,-0.849206,4.113600,0.256204,16,75,225,150,150,200.000000,75,225,33.333333,33.333333,100.000000,50.000000,37.500000,1,1,990.000000,915.000000,-75.000000,1065.000000,1140.000000,75.000000,16,75,60,-15,15,20.000000,60,75,80.000000,100.000000,80.000000,88.888889,93.750000,1,1,990.000000,990.000000,0.000000,1065.000000,1050.000000,-15.000000,32.020219,31.167157,32.016363,96.556636,100.000000,100.000000,13,13.000000,13.000000,11.000000,38.000000,12.640000,38.000000,0.000000,100.000000,100.000000,84.615385
VA640_WB,AM,12,6.985954,20.239478,12,6.993581,-6.985954,20.228697,0.919998,12,3.066528,8.861127,12,3.651494,-0.938049,8.879513,0.008077,12,6.047904,17.185267,12,6.891959,-6.047904,18.001420,0.078810,12,0,180,180,180,,0,180,0.000000,0.000000,,,0.000000,0,1,,360.000000,,,540.000000,,12,0,60,60,60,,0,60,0.000000,0.000000,,,66.666667,0,3,,360.000000,,,540.000000,,34.534868,27.548914,33.596819,98.352314,100.000000,100.000000,17,17.000000,17.000000,11.000000,37.000000,12.570000,37.000000,0.000000,100.000000,100.000000,64.705882
VA640_WB,MD,24,1.880238,5.597376,24,1.903713,-1.880238,5.609477,0.853807,24,1.791976,5.332584,24,2.053110,0.715626,5.346158,0.066946,24,2.674794,7.529572,24,3.250946,-2.595863,7.813138,0.035091,24,0,180,180,180,,0,180,0.000000,0.000000,,,50.000000,0,1,,720.000000,,,900.000000,,24,0,60,60,60,,0,60,0.000000,0.000000,,,83.333333,0,2,,705.000000,,,900.000000,,33.518946,31.638708,34.234572,98.395624,100.000000,100.000000,17,17.000000,17.000000,11.000000,37.000000,12.570000,37.000000,0.000000,100.000000,100.000000,64.705882
VA640_WB,PM,16,5.327524,16.836298,16,5.353567,-5.327524,16.852688,0.478342,16,2.264971,7.091526,16,2.914099,-2.222882,7.164839,0.051565,16,3.104643,10.307085,16,3.509282,-3.104643,10.563807,0.004860,16,120,240,120,120,100.000000,120,240,50.000000,50.000000,100.000000,66.666667,50.000000,1,1,975.000000,900.000000,-75.000000,1095.000000,1140.000000,45.000000,16,120,225,105,105,87.500000,120,225,53.333333,53.333333,100.000000,69.565217,56.250000,1,2,975.000000,900.000000,-75.000000,1095.000000,1140.000000,45.000000,31.612312,26.284788,29.389430,98.677175,100.000000,100.000000,17,17.000000,17.000000,11.000000,37.000000,12.570000,37.000000,0.000000,100.000000,100.000000,64.705882
VA643_EB,AM,12,1.128977,3.580221,12,1.290266,0.593934,3.568268,0.675996,12,1.143049,3.596603,12,1.439125,0.645145,3.612745,0.686992,12,0.802114,2.544358,12,1.093836,-0.051210,2.484519,0.738672,12,120,75,-45,45,37.500000,75,120,62.500000,100.000000,62.500000,76.923077,75.000000,1,1,420.000000,465.000000,45.000000,540.000000,540.000000,0.000000,12,120,90,-30,30,25.000000,90,120,75.000000,100.000000,75.000000,85.714286,83.333333,1,2,420.000000,435.000000,15.000000,540.000000,540.000000,0.000000,31.639357,32.233291,32.284501,100.000000,100.000000,100.000000,5,5.000000,5.000000,3.000000,12.000000,7.870000,12.000000,0.000000,100.000000,100.000000,60.000000
VA643_EB,MD,20,1.205956,3.809757,20,1.304419,-1.205956,3.834045,0.023617,20,1.727187,5.467280,20,2.064750,1.050267,5.491173,0.091211,24,2.456646,7.285921,24,2.960260,-2.340474,7.537889,0.003985,20,165,300,135,135,81.818182,165,300,55.000000,55.000000,100.000000,70.967742,55.000000,3,3,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,20,165,105,-60,60,36.363636,75,195,38.461538,71.428571,45.454545,55.555556,60.000000,3,3,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,31.453878,30.250163,32.590637,95.104096,100.000000,100.000000,5,5.000000,5.000000,3.000000,12.000000,7.870000,12.000000,0.000000,100.000000,100.000000,60.000000
VA643_EB,PM,16,0.326042,1.065852,16,0.418090,-0.091050,1.071095,0.485248,16,0.404125,1.323816,16,0.459973,0.113340,1.327608,0.600805,16,0.394695,1.297240,16,0.441194,-0.204389,1.291818,0.678278,16,240,225,-15,15,6.250000,225,240,93.750000,100.000000,93.750000,96.774194,93.750000,1,1,900.000000,900.000000,0.000000,1140.000000,1125.000000,-15.000000,16,240,195,-45,45,18.750000,195,240,81.250000,100.000000,81.250000,89.655172,81.250000,1,1,900.000000,900.000000,0.000000,1140.000000,1095.000000,-45.000000,30.440068,30.349019,30.553408,100.000000,100.000000,100.000000,5,5.000000,5.000000,3.000000,12.000000,7.870000,12.000000,0.000000,100.000000,100.000000,60.000000
VA643_NB,AM,12,0.831204,2.405183,12,0.896492,-0.831204,2.413750,0.925076,12,1.557107,4.538163,12,1.765575,0.646651,4.521716,0.250803,12,1.731729,4.839543,12,2.102127,-1.477855,4.936113,0.360268,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,34.436199,33.604995,35.082850,97.199373,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
VA643_NB,MD,24,1.469456,4.342120,24,1.495159,-1.469456,4.348465,0.197972,24,1.889967,5.580588,24,2.215689,1.170102,5.592855,0.071341,24,2.710367,7.486209,24,3.271123,-2.639559,7.752181,0.009185,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,33.792534,32.323077,34.962636,97.695874,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
