corridor,period,t_min,observed_speed_mph,cbi_congestion_threshold_mph,observed_length_coverage,observed_valid_tmc_count,model_speed_mph,model_length_coverage,model_source_sample_count,cube_qvdf_speed_mph,cube_qvdf_length_coverage,cube_qvdf_source_sample_count,clock_time,speed_error_mph,cube_speed_error_mph,taplite_cube_speed_error_mph,absolute_percentage_error_pct,observed_congested,model_congested,cube_congested
US29_SB,MD,675,30.275176,32.461040,1.000000,48.000000,30.307178,1.000000,3.000000,29.003794,1.000000,3.000000,11:15,0.032002,-1.271382,1.303384,0.105704,True,True,True
US29_SB,MD,690,30.004444,32.461040,1.000000,48.000000,30.191102,1.000000,3.000000,27.879393,1.000000,3.000000,11:30,0.186658,-2.125051,2.311708,0.622100,True,True,True
US29_SB,MD,705,29.719063,32.461040,1.000000,48.000000,30.069142,1.000000,3.000000,26.846858,1.000000,3.000000,11:45,0.350079,-2.872205,3.222284,1.177960,True,True,True
US29_SB,MD,720,29.694699,32.461040,1.000000,48.000000,29.942277,1.000000,3.000000,26.582725,1.000000,3.000000,12:00,0.247579,-3.111973,3.359552,0.833747,True,True,True
US29_SB,MD,735,29.689464,32.461040,1.000000,48.000000,29.811915,1.000000,3.000000,27.402570,1.000000,3.000000,12:15,0.122451,-2.286894,2.409345,0.412440,True,True,True
US29_SB,MD,750,29.548121,32.461040,0.991033,47.000000,29.679734,1.000000,3.000000,28.397298,1.000000,3.000000,12:30,0.131613,-1.150823,1.282436,0.445419,True,True,True
US29_SB,MD,765,29.527587,32.461040,0.991033,47.000000,29.547271,1.000000,3.000000,29.192206,1.000000,3.000000,12:45,0.019685,-0.335380,0.355065,0.066665,True,True,True
US29_SB,MD,780,29.434194,32.461040,1.000000,48.000000,29.415975,1.000000,3.000000,29.826154,1.000000,3.000000,13:00,-0.018219,0.391960,-0.410178,0.061896,True,True,True
US29_SB,MD,795,29.283407,32.461040,1.000000,48.000000,29.287287,1.000000,3.000000,30.278415,1.000000,3.000000,13:15,0.003880,0.995008,-0.991128,0.013251,True,True,True
US29_SB,MD,810,29.311134,32.461040,1.000000,48.000000,29.160596,1.000000,3.000000,30.464024,1.000000,3.000000,13:30,-0.150538,1.152889,-1.303428,0.513588,True,True,True
US29_SB,MD,825,29.647017,32.461040,0.970487,47.000000,29.024472,1.000000,3.000000,30.349086,1.000000,3.000000,13:45,-0.622545,0.702069,-1.324614,2.099857,True,True,True
US29_SB,MD,840,29.555382,32.461040,0.958874,46.000000,28.881776,1.000000,3.000000,29.961006,1.000000,3.000000,14:00,-0.673605,0.405624,-1.079229,2.279128,True,True,True
US29_SB,MD,855,28.874093,32.461040,0.988387,47.000000,28.744393,1.000000,3.000000,29.428860,1.000000,3.000000,14:15,-0.129700,0.554767,-0.684467,0.449193,True,True,True
US29_SB,MD,870,28.635572,32.461040,0.983460,47.000000,28.642644,1.000000,3.000000,28.918293,1.000000,3.000000,14:30,0.007072,0.282721,-0.275649,0.024696,True,True,True
US29_SB,MD,885,28.667944,32.461040,0.981963,46.000000,28.621982,1.000000,3.000000,28.636451,1.000000,3.000000,14:45,-0.045962,-0.031493,-0.014469,0.160324,True,True,True
US340_EB,MD,540,34.670000,32.268600,1.000000,1.000000,34.667415,1.000000,3.000000,34.756451,1.000000,3.000000,09:00,-0.002585,0.086451,-0.089035,0.007455,False,False,False
US340_EB,MD,555,34.774348,32.268600,1.000000,1.000000,34.645022,1.000000,3.000000,35.470026,1.000000,3.000000,09:15,-0.129325,0.695678,-0.825004,0.371899,False,False,False
US340_EB,MD,570,34.318913,32.268600,1.000000,1.000000,34.597659,1.000000,3.000000,36.795210,1.000000,3.000000,09:30,0.278746,2.476297,-2.197551,0.812223,False,False,False
US340_EB,MD,585,33.820000,32.268600,1.000000,1.000000,34.527725,1.000000,3.000000,38.391391,1.000000,3.000000,09:45,0.707725,4.571391,-3.863665,2.092624,False,False,False
US340_EB,MD,600,34.833478,32.268600,1.000000,1.000000,34.437597,1.000000,3.000000,39.936230,1.000000,3.000000,10:00,-0.395881,5.102752,-5.498633,1.136497,False,False,False
US340_EB,MD,615,35.155000,32.268600,1.000000,1.000000,34.329649,1.000000,3.000000,41.186605,1.000000,3.000000,10:15,-0.825351,6.031605,-6.856956,2.347748,False,False,False
US340_EB,MD,630,33.954348,32.268600,1.000000,1.000000,34.206259,1.000000,3.000000,42.017270,1.000000,3.000000,10:30,0.251911,8.062922,-7.811011,0.741910,False,False,False
US340_EB,MD,645,34.547500,32.268600,1.000000,1.000000,34.069801,1.000000,3.000000,42.437236,1.000000,3.000000,10:45,-0.477699,7.889736,-8.367435,1.382731,False,False,False
US340_EB,MD,660,34.373967,32.268600,1.000000,1.000000,33.922652,1.000000,3.000000,42.583882,1.000000,3.000000,11:00,-0.451316,8.209915,-8.661230,1.312958,False,False,False
US340_EB,MD,675,34.200435,32.268600,1.000000,1.000000,33.767187,1.000000,3.000000,42.694777,1.000000,3.000000,11:15,-0.433248,8.494342,-8.927590,1.266790,False,False,False
US340_EB,MD,690,34.053043,32.268600,1.000000,1.000000,33.605783,1.000000,3.000000,43.009087,1.000000,3.000000,11:30,-0.447261,8.956044,-9.403304,1.313424,False,False,False
US340_EB,MD,705,33.897826,32.268600,1.000000,1.000000,33.440815,1.000000,3.000000,43.065221,1.000000,3.000000,11:45,-0.457011,9.167395,-9.624407,1.348203,False,False,False
US340_EB,MD,720,34.111818,32.268600,1.000000,1.000000,33.274659,1.000000,3.000000,43.017546,1.000000,3.000000,12:00,-0.837160,8.905728,-9.742888,2.454163,False,False,False
US340_EB,MD,735,33.812955,32.268600,1.000000,1.000000,33.109690,1.000000,3.000000,42.972314,1.000000,3.000000,12:15,-0.703264,9.159359,-9.862624,2.079866,False,False,False
US340_EB,MD,750,33.662174,32.268600,1.000000,1.000000,32.948286,1.000000,3.000000,42.449798,1.000000,3.000000,12:30,-0.713888,8.787624,-9.501512,2.120742,False,False,False
US340_EB,MD,765,33.174348,32.268600,1.000000,1.000000,32.792821,1.000000,3.000000,41.993895,1.000000,3.000000,12:45,-0.381526,8.819547,-9.201073,1.150064,False,False,False
US340_EB,MD,780,32.255000,32.268600,1.000000,1.000000,32.645672,1.000000,3.000000,41.527056,1.000000,3.000000,13:00,0.390672,9.272056,-8.881384,1.211199,True,False,False
US340_EB,MD,795,32.388043,32.268600,1.000000,1.000000,32.509215,1.000000,3.000000,40.809844,1.000000,3.000000,13:15,0.121171,8.421801,-8.300630,0.374123,False,False,False
US340_EB,MD,810,32.521087,32.268600,1.000000,1.000000,32.385824,1.000000,3.000000,39.695807,1.000000,3.000000,13:30,-0.135263,7.174720,-7.309983,0.415924,False,False,False
US340_EB,MD,825,32.445455,32.268600,1.000000,1.000000,32.277876,1.000000,3.000000,38.168194,1.000000,3.000000,13:45,-0.167578,5.722739,-5.890318,0.516492,False,False,False
US340_EB,MD,840,32.380119,32.268600,1.000000,1.000000,32.187748,1.000000,3.000000,36.352435,1.000000,3.000000,14:00,-0.192371,3.972316,-4.164687,0.594102,False,True,False
US340_EB,MD,855,32.314783,32.268600,1.000000,1.000000,32.117814,1.000000,3.000000,34.504369,1.000000,3.000000,14:15,-0.196969,2.189587,-2.386555,0.609531,False,True,False
US340_EB,MD,870,31.972045,32.268600,1.000000,1.000000,32.070451,1.000000,3.000000,32.974238,1.000000,3.000000,14:30,0.098405,1.002193,-0.903787,0.307786,True,True,False
US340_EB,MD,885,32.008761,32.268600,1.000000,1.000000,32.051128,1.000000,3.000000,32.146429,1.000000,3.000000,14:45,0.042368,0.137668,-0.095301,0.132362,True,True,True
US340_WB,MD,540,40.389565,32.900000,1.000000,1.000000,40.385244,1.000000,3.000000,40.450462,1.000000,3.000000,09:00,-0.004321,0.060897,-0.065218,0.010698,False,False,False
US340_WB,MD,555,40.169565,32.900000,1.000000,1.000000,40.348319,1.000000,3.000000,40.822412,1.000000,3.000000,09:15,0.178754,0.652846,-0.474092,0.444999,False,False,False
US340_WB,MD,570,40.000217,32.900000,1.000000,1.000000,40.270104,1.000000,3.000000,41.202068,1.000000,3.000000,09:30,0.269887,1.201850,-0.931964,0.674713,False,False,False
US340_WB,MD,585,38.903261,32.900000,1.000000,1.000000,40.154616,1.000000,3.000000,41.672469,1.000000,3.000000,09:45,1.251355,2.769208,-1.517853,3.216581,False,False,False
US340_WB,MD,600,39.661087,32.900000,1.000000,1.000000,40.005778,1.000000,3.000000,41.583359,1.000000,3.000000,10:00,0.344691,1.922272,-1.577582,0.869090,False,False,False
US340_WB,MD,615,39.303864,32.900000,1.000000,1.000000,39.827513,1.000000,3.000000,40.489684,1.000000,3.000000,10:15,0.523650,1.185820,-0.662170,1.332311,False,False,False
US340_WB,MD,630,38.451818,32.900000,1.000000,1.000000,39.623747,1.000000,3.000000,38.486308,1.000000,3.000000,10:30,1.171928,0.034490,1.137438,3.047784,False,False,False
US340_WB,MD,645,38.341304,32.900000,1.000000,1.000000,39.398401,1.000000,3.000000,35.912810,1.000000,3.000000,10:45,1.057096,-2.428494,3.485591,2.757069,False,False,False
US340_WB,MD,660,37.364348,32.900000,1.000000,1.000000,39.155399,1.000000,3.000000,33.172649,1.000000,3.000000,11:00,1.791051,-4.191698,5.982750,4.793476,False,False,False
US340_WB,MD,675,37.411087,32.900000,1.000000,1.000000,38.898665,1.000000,3.000000,30.646201,1.000000,3.000000,11:15,1.487578,-6.764886,8.252464,3.976303,False,False,True
US340_WB,MD,690,37.320217,32.900000,1.000000,1.000000,38.632122,1.000000,3.000000,28.661623,1.000000,3.000000,11:30,1.311905,-8.658594,9.970499,3.515266,False,False,True
US340_WB,MD,705,37.229348,32.900000,1.000000,1.000000,38.359695,1.000000,3.000000,27.485367,1.000000,3.000000,11:45,1.130347,-9.743981,10.874328,3.036171,False,False,True
US340_WB,MD,720,37.242609,32.900000,1.000000,1.000000,38.085305,1.000000,3.000000,27.294651,1.000000,3.000000,12:00,0.842696,-9.947957,10.790654,2.262721,False,False,True
US340_WB,MD,735,37.931304,32.900000,1.000000,1.000000,37.812877,1.000000,3.000000,28.030879,1.000000,3.000000,12:15,-0.118427,-9.900425,9.781998,0.312215,False,False,True
US340_WB,MD,750,36.962826,32.900000,1.000000,1.000000,37.546335,1.000000,3.000000,29.516391,1.000000,3.000000,12:30,0.583509,-7.446436,8.029944,1.578636,False,False,True
US340_WB,MD,765,37.771087,32.900000,1.000000,1.000000,37.289601,1.000000,3.000000,31.522639,1.000000,3.000000,12:45,-0.481486,-6.248448,5.766961,1.274748,False,False,True
US340_WB,MD,780,36.622609,32.900000,1.000000,1.000000,37.046599,1.000000,3.000000,33.755605,1.000000,3.000000,13:00,0.423990,-2.867003,3.290994,1.157729,False,False,False
US340_WB,MD,795,36.956957,32.900000,1.000000,1.000000,36.821253,1.000000,3.000000,35.868060,1.000000,3.000000,13:15,-0.135703,-1.088897,0.953193,0.367193,False,False,False
US340_WB,MD,810,37.076522,32.900000,1.000000,1.000000,36.617486,1.000000,3.000000,37.485605,1.000000,3.000000,13:30,-0.459035,0.409084,-0.868119,1.238076,False,False,False
US340_WB,MD,825,37.066522,32.900000,1.000000,1.000000,36.439222,1.000000,3.000000,38.278848,1.000000,3.000000,13:45,-0.627300,1.212326,-1.839626,1.692362,False,False,False
US340_WB,MD,840,37.056522,32.900000,1.000000,1.000000,36.290384,1.000000,3.000000,38.119964,1.000000,3.000000,14:00,-0.766138,1.063442,-1.829580,2.067484,False,False,False
US340_WB,MD,855,36.546087,32.900000,1.000000,1.000000,36.174896,1.000000,3.000000,37.308476,1.000000,3.000000,14:15,-0.371191,0.762389,-1.133580,1.015680,False,False,False
US340_WB,MD,870,36.756739,32.900000,1.000000,1.000000,36.096680,1.000000,3.000000,36.610178,1.000000,3.000000,14:30,-0.660059,-0.146561,-0.513498,1.795749,False,False,False
US340_WB,MD,885,36.406087,32.900000,1.000000,1.000000,36.060518,1.000000,3.000000,36.131135,1.000000,3.000000,14:45,-0.345569,-0.274952,-0.070617,0.949207,False,False,False
US50_EB,MD,540,33.404209,33.070861,1.000000,51.000000,33.706078,1.000000,3.000000,33.755022,1.000000,3.000000,09:00,0.301869,0.350813,-0.048944,0.903685,False,False,False
US50_EB,MD,555,34.494741,33.070861,1.000000,51.000000,33.711654,1.000000,3.000000,34.110294,1.000000,3.000000,09:15,-0.783087,-0.384447,-0.398640,2.270163,False,False,False
US50_EB,MD,570,34.550667,33.070861,0.928338,50.000000,33.720518,1.000000,3.000000,34.664402,1.000000,3.000000,09:30,-0.830148,0.113735,-0.943883,2.402698,False,False,False
US50_EB,MD,585,34.606127,33.070861,0.928338,50.000000,33.728601,1.000000,3.000000,35.245614,1.000000,3.000000,09:45,-0.877526,0.639487,-1.517013,2.535753,False,False,False
US50_EB,MD,600,35.304424,33.070861,1.000000,51.000000,33.733901,1.000000,3.000000,35.722151,1.000000,3.000000,10:00,-1.570523,0.417727,-1.988250,4.448515,False,False,False
US50_EB,MD,615,35.069135,33.070861,1.000000,51.000000,33.737988,1.000000,3.000000,35.932785,1.000000,3.000000,10:15,-1.331147,0.863650,-2.194797,3.795779,False,False,False
US50_EB,MD,630,35.168935,33.070861,1.000000,51.000000,33.738669,1.000000,3.000000,35.782051,1.000000,3.000000,10:30,-1.430267,0.613116,-2.043383,4.066846,False,False,False
US50_EB,MD,645,35.116462,33.070861,1.000000,51.000000,33.731426,1.000000,3.000000,35.285242,1.000000,3.000000,10:45,-1.385036,0.168780,-1.553816,3.944122,False,False,False
US50_EB,MD,660,34.980106,33.070861,1.000000,51.000000,33.716700,1.000000,3.000000,34.419499,1.000000,3.000000,11:00,-1.263406,-0.560607,-0.702799,3.611785,False,False,False
US50_EB,MD,675,34.819203,33.070861,1.000000,51.000000,33.695784,1.000000,3.000000,33.284956,1.000000,3.000000,11:15,-1.123419,-1.534246,0.410828,3.226434,False,False,False
US50_EB,MD,690,34.588676,33.070861,1.000000,51.000000,33.670873,1.000000,3.000000,32.020348,1.000000,3.000000,11:30,-0.917803,-2.568328,1.650525,2.653479,False,False,True
US50_EB,MD,705,34.497887,33.070861,1.000000,51.000000,33.644937,1.000000,3.000000,30.721988,1.000000,3.000000,11:45,-0.852950,-3.775899,2.922949,2.472470,False,False,True
US50_EB,MD,720,34.547367,33.070861,0.973947,50.000000,33.619712,1.000000,3.000000,30.386204,1.000000,3.000000,12:00,-0.927655,-4.161162,3.233507,2.685169,False,False,True
US50_EB,MD,735,34.253116,33.070861,0.973947,50.000000,33.595014,1.000000,3.000000,31.547021,1.000000,3.000000,12:15,-0.658102,-2.706095,2.047993,1.921290,False,False,True
US50_EB,MD,750,34.138413,33.070861,1.000000,51.000000,33.568191,1.000000,3.000000,32.800985,1.000000,3.000000,12:30,-0.570222,-1.337428,0.767206,1.670323,False,False,True
US50_EB,MD,765,34.179023,33.070861,1.000000,51.000000,33.537749,1.000000,3.000000,33.927547,1.000000,3.000000,12:45,-0.641274,-0.251476,-0.389798,1.876221,False,False,False
US50_EB,MD,780,34.147808,33.070861,1.000000,51.000000,33.503245,1.000000,3.000000,34.823954,1.000000,3.000000,13:00,-0.644563,0.676146,-1.320710,1.887568,False,False,False
US50_EB,MD,795,33.986204,33.070861,1.000000,51.000000,33.464289,1.000000,3.000000,35.344574,1.000000,3.000000,13:15,-0.521915,1.358371,-1.880286,1.535667,False,False,False
US50_EB,MD,810,33.981013,33.070861,1.000000,51.000000,33.420739,1.000000,3.000000,35.510432,1.000000,3.000000,13:30,-0.560273,1.529420,-2.089693,1.648783,False,False,False
US50_EB,MD,825,33.976400,33.070861,1.000000,51.000000,33.373006,1.000000,3.000000,35.312839,1.000000,3.000000,13:45,-0.603394,1.336439,-1.939833,1.775921,False,False,False
US50_EB,MD,840,33.670299,33.070861,0.971593,50.000000,33.322554,1.000000,3.000000,34.817134,1.000000,3.000000,14:00,-0.347746,1.146835,-1.494580,1.032796,False,False,False
US50_EB,MD,855,33.235057,33.070861,0.971593,50.000000,33.272880,1.000000,3.000000,34.197255,1.000000,3.000000,14:15,0.037823,0.962198,-0.924375,0.113804,False,False,False
US50_EB,MD,870,33.168323,33.070861,1.000000,51.000000,33.226446,1.000000,3.000000,33.602179,1.000000,3.000000,14:30,0.058123,0.433856,-0.375733,0.175237,False,False,False
US50_EB,MD,885,32.746411,33.070861,1.000000,51.000000,33.081316,1.000000,3.000000,33.109995,1.000000,3.000000,14:45,0.334906,0.363584,-0.028678,1.022725,True,False,False
US50_WB,MD,540,36.165603,33.189986,1.000000,50.000000,35.902928,1.000000,3.000000,35.943518,1.000000,3.000000,09:00,-0.262676,-0.222085,-0.040591,0.726313,False,False,False
US50_WB,MD,555,36.882522,33.189986,0.991894,49.000000,35.889743,1.000000,3.000000,36.233452,1.000000,3.000000,09:15,-0.992779,-0.649070,-0.343710,2.691734,False,False,False
US50_WB,MD,570,37.186644,33.189986,0.958227,48.000000,35.861554,1.000000,3.000000,36.672879,1.000000,3.000000,09:30,-1.325090,-0.513766,-0.811325,3.563350,False,False,False
US50_WB,MD,585,37.128405,33.189986,0.966332,49.000000,35.819652,1.000000,3.000000,37.100931,1.000000,3.000000,09:45,-1.308753,-0.027474,-1.281279,3.524937,False,False,False
US50_WB,MD,600,37.091587,33.189986,0.992540,49.000000,35.765151,1.000000,3.000000,37.444818,1.000000,3.000000,10:00,-1.326436,0.353231,-1.679667,3.576111,False,False,False
US50_WB,MD,615,37.378651,33.189986,0.992540,49.000000,35.699120,1.000000,3.000000,37.589624,1.000000,3.000000,10:15,-1.679532,0.210973,-1.890504,4.493291,False,False,False
US50_WB,MD,630,37.354861,33.189986,1.000000,50.000000,35.622613,1.000000,3.000000,37.432632,1.000000,3.000000,10:30,-1.732248,0.077771,-1.810019,4.637275,False,False,False
US50_WB,MD,645,36.999606,33.189986,0.993833,49.000000,35.536692,1.000000,3.000000,36.844578,1.000000,3.000000,10:45,-1.462915,-0.155028,-1.307887,3.953865,False,False,False
US50_WB,MD,660,37.062146,33.189986,0.993833,49.000000,35.442447,1.000000,3.000000,35.800092,1.000000,3.000000,11:00,-1.619699,-1.262054,-0.357645,4.370224,False,False,False
US50_WB,MD,675,36.881868,33.189986,1.000000,50.000000,35.341020,1.000000,3.000000,34.523635,1.000000,3.000000,11:15,-1.540848,-2.358233,0.817385,4.177794,False,False,False
US50_WB,MD,690,36.641613,33.189986,1.000000,50.000000,35.233624,1.000000,3.000000,33.176716,1.000000,3.000000,11:30,-1.407989,-3.464898,2.056909,3.842596,False,False,True
US50_WB,MD,705,36.182485,33.189986,0.991728,49.000000,35.121564,1.000000,3.000000,31.926235,1.000000,3.000000,11:45,-1.060921,-4.256250,3.195329,2.932140,False,False,True
US50_WB,MD,720,36.244370,33.189986,0.980556,48.000000,35.006251,1.000000,3.000000,31.618655,1.000000,3.000000,12:00,-1.238119,-4.625715,3.387595,3.416032,False,False,True
US50_WB,MD,735,36.250750,33.189986,0.988828,49.000000,34.889222,1.000000,3.000000,32.677594,1.000000,3.000000,12:15,-1.361528,-3.573156,2.211628,3.755861,False,False,True
US50_WB,MD,750,36.292111,33.189986,0.992923,49.000000,34.772155,1.000000,3.000000,33.907417,1.000000,3.000000,12:30,-1.519956,-2.384694,0.864738,4.188117,False,False,False
US50_WB,MD,765,35.988637,33.189986,0.992923,49.000000,34.656878,1.000000,3.000000,35.052706,1.000000,3.000000,12:45,-1.331758,-0.935931,-0.395828,3.700497,False,False,False
US50_WB,MD,780,35.920296,33.189986,1.000000,50.000000,34.545380,1.000000,3.000000,35.992338,1.000000,3.000000,13:00,-1.374916,0.072041,-1.446958,3.827687,False,False,False
US50_WB,MD,795,36.068025,33.189986,1.000000,50.000000,34.439807,1.000000,3.000000,36.494919,1.000000,3.000000,13:15,-1.628218,0.426894,-2.055111,4.514297,False,False,False
US50_WB,MD,810,36.376591,33.189986,0.957142,49.000000,34.342457,1.000000,3.000000,36.502654,1.000000,3.000000,13:30,-2.034134,0.126063,-2.160197,5.591876,False,False,False
US50_WB,MD,825,36.296570,33.189986,0.957142,49.000000,34.255758,1.000000,3.000000,36.184427,1.000000,3.000000,13:45,-2.040812,-0.112143,-1.928669,5.622603,False,False,False
US50_WB,MD,840,35.985898,33.189986,1.000000,50.000000,34.182230,1.000000,3.000000,35.653002,1.000000,3.000000,14:00,-1.803667,-0.332896,-1.470771,5.012150,False,False,False
US50_WB,MD,855,36.079926,33.189986,0.940601,46.000000,34.124440,1.000000,3.000000,35.042970,1.000000,3.000000,14:15,-1.955486,-1.036955,-0.918531,5.419873,False,False,False
US50_WB,MD,870,35.527219,33.189986,0.940601,46.000000,34.084925,1.000000,3.000000,34.471172,1.000000,3.000000,14:30,-1.442294,-1.056048,-0.386247,4.059689,False,False,False
US50_WB,MD,885,34.759692,33.189986,0.978991,49.000000,34.066254,1.000000,3.000000,34.111998,1.000000,3.000000,14:45,-0.693438,-0.647694,-0.045744,1.994949,False,False,False
VA110_NB,MD,540,41.558363,35.345260,1.000000,5.000000,42.584806,1.000000,3.000000,42.663800,1.000000,3.000000,09:00,1.026443,1.105437,-0.078995,2.469882,False,False,False
VA110_NB,MD,555,42.141608,35.345260,1.000000,5.000000,42.626425,1.000000,3.000000,43.319309,1.000000,3.000000,09:15,0.484817,1.177701,-0.692884,1.150448,False,False,False
VA110_NB,MD,570,42.329343,35.345260,1.000000,5.000000,42.716534,1.000000,3.000000,44.399122,1.000000,3.000000,09:30,0.387190,2.069779,-1.682589,0.914709,False,False,False
VA110_NB,MD,585,42.997444,35.345260,1.000000,5.000000,42.849224,1.000000,3.000000,45.669767,1.000000,3.000000,09:45,-0.148221,2.672323,-2.820544,0.344720,False,False,False
VA110_NB,MD,600,43.623147,35.345260,1.000000,5.000000,43.019603,1.000000,3.000000,46.580375,1.000000,3.000000,10:00,-0.603544,2.957228,-3.560772,1.383540,False,False,False
VA110_NB,MD,615,43.640233,35.345260,1.000000,5.000000,43.222745,1.000000,3.000000,46.424903,1.000000,3.000000,10:15,-0.417488,2.784670,-3.202158,0.956659,False,False,False
VA110_NB,MD,630,44.491405,35.345260,1.000000,5.000000,43.453732,1.000000,3.000000,44.692114,1.000000,3.000000,10:30,-1.037673,0.200709,-1.238382,2.332299,False,False,False
VA110_NB,MD,645,44.756093,35.345260,1.000000,5.000000,43.707686,1.000000,3.000000,41.346065,1.000000,3.000000,10:45,-1.048407,-3.410028,2.361621,2.342489,False,False,False
VA110_NB,MD,660,44.793942,35.345260,1.000000,5.000000,43.979803,1.000000,3.000000,35.858908,1.000000,3.000000,11:00,-0.814140,-8.935034,8.120895,1.817521,False,False,False
VA110_NB,MD,675,44.772747,35.345260,1.000000,5.000000,44.265370,1.000000,3.000000,30.267330,1.000000,3.000000,11:15,-0.507377,-14.505417,13.998040,1.133227,False,False,True
VA110_NB,MD,690,44.548822,35.345260,1.000000,5.000000,44.559784,1.000000,3.000000,26.023684,1.000000,3.000000,11:30,0.010962,-18.525138,18.536100,0.024607,False,False,True
VA110_NB,MD,705,45.007040,35.345260,1.000000,5.000000,44.858561,1.000000,3.000000,23.607642,1.000000,3.000000,11:45,-0.148479,-21.399398,21.250919,0.329902,False,False,True
VA110_NB,MD,720,45.550352,35.345260,1.000000,5.000000,45.157340,1.000000,3.000000,23.275409,1.000000,3.000000,12:00,-0.393012,-22.274943,21.881931,0.862807,False,False,True
VA110_NB,MD,735,44.914848,35.345260,1.000000,5.000000,45.451884,1.000000,3.000000,25.223857,1.000000,3.000000,12:15,0.537036,-19.690991,20.228027,1.195676,False,False,True
VA110_NB,MD,750,44.342594,35.345260,1.000000,5.000000,45.738071,1.000000,3.000000,29.299470,1.000000,3.000000,12:30,1.395477,-15.043124,16.438601,3.147036,False,False,True
VA110_NB,MD,765,45.331523,35.345260,1.000000,5.000000,46.011893,1.000000,3.000000,35.097418,1.000000,3.000000,12:45,0.680369,-10.234106,10.914475,1.500875,False,False,True
VA110_NB,MD,780,44.885820,35.345260,1.000000,5.000000,46.269433,1.000000,3.000000,41.509435,1.000000,3.000000,13:00,1.383613,-3.376385,4.759998,3.082518,False,False,False
VA110_NB,MD,795,44.503941,35.345260,1.000000,5.000000,46.506861,1.000000,3.000000,46.057934,1.000000,3.000000,13:15,2.002920,1.553993,0.448927,4.500545,False,False,False
VA110_NB,MD,810,44.603458,35.345260,1.000000,5.000000,46.720408,1.000000,3.000000,48.625309,1.000000,3.000000,13:30,2.116950,4.021851,-1.904901,4.746157,False,False,False
VA110_NB,MD,825,45.239299,35.345260,1.000000,5.000000,46.906346,1.000000,3.000000,49.585379,1.000000,3.000000,13:45,1.667047,4.346080,-2.679033,3.684953,False,False,False
VA110_NB,MD,840,45.219781,35.345260,1.000000,5.000000,47.060968,1.000000,3.000000,49.399148,1.000000,3.000000,14:00,1.841187,4.179368,-2.338181,4.071641,False,False,False
VA110_NB,MD,855,45.657224,35.345260,1.000000,5.000000,47.180556,1.000000,3.000000,48.595894,1.000000,3.000000,14:15,1.523332,2.938671,-1.415338,3.336454,False,False,False
VA110_NB,MD,870,45.703178,35.345260,1.000000,5.000000,47.261357,1.000000,3.000000,47.847868,1.000000,3.000000,14:30,1.558178,2.144690,-0.586512,3.409344,False,False,False
VA110_NB,MD,885,45.931650,35.345260,1.000000,5.000000,47.298690,1.000000,3.000000,47.368882,1.000000,3.000000,14:45,1.367040,1.437232,-0.070192,2.976249,False,False,False
VA110_SB,MD,540,48.079037,35.921046,1.000000,5.000000,49.151637,1.000000,3.000000,49.209778,1.000000,3.000000,09:00,1.072600,1.130742,-0.058142,2.230911,False,False,False
VA110_SB,MD,555,48.345004,35.921046,1.000000,5.000000,49.136723,1.000000,3.000000,49.623124,1.000000,3.000000,09:15,0.791719,1.278121,-0.486402,1.637644,False,False,False
VA110_SB,MD,570,48.143408,35.921046,1.000000,5.000000,49.104995,1.000000,3.000000,50.218150,1.000000,3.000000,09:30,0.961587,2.074742,-1.113156,1.997339,False,False,False
VA110_SB,MD,585,47.455543,35.921046,1.000000,5.000000,49.057999,1.000000,3.000000,50.809984,1.000000,3.000000,09:45,1.602455,3.354440,-1.751985,3.376751,False,False,False
VA110_SB,MD,600,47.297827,35.921046,1.000000,5.000000,48.997167,1.000000,3.000000,50.957169,1.000000,3.000000,10:00,1.699340,3.659341,-1.960002,3.592849,False,False,False
VA110_SB,MD,615,47.390190,35.921046,1.000000,5.000000,48.923911,1.000000,3.000000,49.863421,1.000000,3.000000,10:15,1.533721,2.473231,-0.939510,3.236368,False,False,False
VA110_SB,MD,630,47.780754,35.921046,1.000000,5.000000,48.839636,1.000000,3.000000,47.265114,1.000000,3.000000,10:30,1.058883,-0.515640,1.574522,2.216128,False,False,False
VA110_SB,MD,645,47.011505,35.921046,1.000000,5.000000,48.745753,1.000000,3.000000,43.281781,1.000000,3.000000,10:45,1.734248,-3.729724,5.463972,3.688987,False,False,False
VA110_SB,MD,660,47.138269,35.921046,1.000000,5.000000,48.643692,1.000000,3.000000,37.354225,1.000000,3.000000,11:00,1.505423,-9.784044,11.289468,3.193633,False,False,False
VA110_SB,MD,675,46.933096,35.921046,1.000000,5.000000,48.534914,1.000000,3.000000,31.181231,1.000000,3.000000,11:15,1.601818,-15.751865,17.353683,3.412982,False,False,True
VA110_SB,MD,690,46.893996,35.921046,1.000000,5.000000,48.420920,1.000000,3.000000,26.454388,1.000000,3.000000,11:30,1.526924,-20.439608,21.966531,3.256118,False,False,True
VA110_SB,MD,705,46.255614,35.921046,1.000000,5.000000,48.303261,1.000000,3.000000,23.753940,1.000000,3.000000,11:45,2.047646,-22.501674,24.549321,4.426806,False,False,True
VA110_SB,MD,720,46.449653,35.921046,1.000000,5.000000,48.183547,1.000000,3.000000,23.354196,1.000000,3.000000,12:00,1.733894,-23.095456,24.829351,3.732846,False,False,True
