corridor,tmc_code,period,direction,road_order,period_hours,common_threshold_mph,observed_same_threshold_p_hours,cbi_qvdf_same_threshold_p_hours,taplite_same_threshold_p_hours,taplite_kernel_p_hours,taplite_kernel_doc,taplite_period_volume,gmns_link_count,cbi_qvdf_minus_taplite_profile_p_hours,cbi_qvdf_vs_taplite_profile_abs_error_hours,cbi_selected_episode_count,cbi_selected_episode_p_hours,cbi_selected_episode_doc,cbi_selected_episode_demand_veh_per_lane,cbi_capacity_reference_hours,cbi_capacity_volume_veh_per_lane,cbi_selected_p_minus_qvdf_profile_p_hours,taplite_kernel_p_minus_profile_p_hours,cbi_doc_minus_taplite_doc,same_profile_duration_within_15_min
VA7_EB,110-05709,AM,EASTBOUND,41.000000,3.000000,40.178600,2.000000,2.000000,2.000000,12.746988,4.055274,17461.387591,2.000000,0.000000,0.000000,1.000000,2.750000,0.908115,2996.780589,3.000000,3300.000000,0.750000,10.746988,-3.147159,True
VA7_EB,110-05709,MD,EASTBOUND,41.000000,6.000000,40.178600,0.250000,0.250000,2.250000,0.000000,1.758043,20192.185874,2.000000,-2.000000,2.000000,,,,,,,,-2.250000,,False
VA7_EB,110-05709,PM,EASTBOUND,41.000000,4.000000,40.178600,0.250000,0.000000,0.000000,0.000000,1.784730,13144.461696,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05710,AM,EASTBOUND,39.000000,3.000000,37.128350,0.000000,0.000000,0.000000,0.000000,2.176500,18804.658700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05710,MD,EASTBOUND,39.000000,6.000000,37.128350,0.000000,0.000000,0.000000,0.000000,1.279600,22111.428900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05710,PM,EASTBOUND,39.000000,4.000000,37.128350,0.000000,0.000000,0.000000,0.000000,1.352800,15584.443500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05711,AM,EASTBOUND,37.000000,3.000000,31.500000,1.750000,2.000000,1.250000,15.025970,4.815806,18574.650494,3.000000,0.750000,0.750000,1.000000,2.500000,0.780931,2249.081053,3.000000,2880.000000,0.500000,13.775970,-4.034875,False
VA7_EB,110-05711,MD,EASTBOUND,37.000000,6.000000,31.500000,2.750000,6.000000,6.000000,0.000000,3.140660,22707.249841,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-05711,PM,EASTBOUND,37.000000,4.000000,31.500000,4.000000,4.000000,3.000000,23.614266,5.624180,16197.670383,3.000000,1.000000,1.000000,1.000000,8.000000,1.866805,7168.530120,4.000000,3840.000000,4.000000,20.614266,-3.757375,False
VA7_EB,110-05712,AM,EASTBOUND,35.000000,3.000000,32.410000,1.750000,2.000000,2.500000,14.024314,4.385678,13157.072881,2.000000,-0.500000,0.500000,1.000000,3.250000,1.032046,2972.293605,3.000000,2880.000000,1.250000,11.524314,-3.353632,False
VA7_EB,110-05712,MD,EASTBOUND,35.000000,6.000000,32.410000,4.500000,6.000000,6.000000,0.000000,3.791289,16063.362570,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-05712,PM,EASTBOUND,35.000000,4.000000,32.410000,4.000000,4.000000,4.000000,19.378681,4.516696,11819.998341,2.000000,0.000000,0.000000,1.000000,9.500000,2.224296,8541.297509,4.000000,3840.000000,5.500000,15.378681,-2.292400,True
VA7_EB,110-05713,AM,EASTBOUND,33.000000,3.000000,37.985500,0.000000,0.000000,0.000000,0.000000,0.669800,11454.250200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05713,MD,EASTBOUND,33.000000,6.000000,37.985500,0.000000,0.000000,0.000000,0.000000,0.418600,14314.753300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05713,PM,EASTBOUND,33.000000,4.000000,37.985500,0.000000,0.000000,0.000000,0.000000,0.414600,9452.776500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05714,AM,EASTBOUND,31.000000,3.000000,40.128900,0.000000,0.000000,0.000000,0.000000,0.888404,11907.650352,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05714,MD,EASTBOUND,31.000000,6.000000,40.128900,0.000000,0.000000,4.250000,0.000000,0.529714,13835.961498,3.000000,-4.250000,4.250000,,,,,,,,-4.250000,,False
VA7_EB,110-05714,PM,EASTBOUND,31.000000,4.000000,40.128900,0.000000,0.000000,4.000000,0.000000,0.595190,9386.954677,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_EB,110-05715,AM,EASTBOUND,29.000000,3.000000,44.478000,0.000000,0.000000,3.000000,0.000000,4.360028,15505.201600,7.000000,-3.000000,3.000000,,,,,,,,-3.000000,,False
VA7_EB,110-05715,MD,EASTBOUND,29.000000,6.000000,44.478000,0.000000,0.000000,6.000000,0.000000,5.404823,18426.772417,7.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_EB,110-05715,PM,EASTBOUND,29.000000,4.000000,44.478000,0.000000,0.000000,4.000000,0.000000,3.434011,11478.837763,7.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_EB,110-05716,AM,EASTBOUND,28.000000,3.000000,44.384200,0.000000,0.000000,0.000000,0.000000,2.189533,11806.827933,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05716,MD,EASTBOUND,28.000000,6.000000,44.384200,0.000000,0.000000,6.000000,0.000000,2.433500,15223.239767,3.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_EB,110-05716,PM,EASTBOUND,28.000000,4.000000,44.384200,0.000000,0.000000,0.000000,0.000000,1.565300,8745.881900,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05717,AM,EASTBOUND,27.000000,3.000000,42.887250,0.000000,0.000000,0.000000,0.000000,2.767996,11157.839945,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110-05717,MD,EASTBOUND,27.000000,6.000000,42.887250,0.000000,0.000000,6.000000,0.000000,3.220552,14602.247252,4.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_EB,110-05717,PM,EASTBOUND,27.000000,4.000000,42.887250,0.000000,0.000000,4.000000,0.000000,2.598939,9119.642115,4.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_EB,110-06551,AM,EASTBOUND,80.000000,3.000000,31.500000,2.500000,3.000000,3.000000,0.000000,0.937974,2511.132827,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110-06551,MD,EASTBOUND,80.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.202288,7172.315259,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-06551,PM,EASTBOUND,80.000000,4.000000,31.500000,4.000000,4.000000,4.000000,14.133006,3.283695,5253.888244,3.000000,0.000000,0.000000,1.000000,24.000000,5.414681,17326.979280,4.000000,3200.000000,20.000000,10.133006,2.130986,True
VA7_EB,110-06552,AM,EASTBOUND,82.000000,3.000000,31.500000,3.000000,3.000000,0.000000,0.000000,0.627917,1530.224212,4.000000,3.000000,3.000000,,,,,,,,0.000000,,False
VA7_EB,110-06552,MD,EASTBOUND,82.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.369378,3356.219298,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-06552,PM,EASTBOUND,82.000000,4.000000,31.500000,4.000000,4.000000,3.500000,7.751213,1.837852,3361.794740,4.000000,0.500000,0.500000,1.000000,24.000000,5.724240,21981.083138,4.000000,3840.000000,20.000000,4.251213,3.886388,False
VA7_EB,110-06553,AM,EASTBOUND,84.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.563104,1806.947345,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110-06553,MD,EASTBOUND,84.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.834548,3690.674500,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-06553,PM,EASTBOUND,84.000000,4.000000,31.500000,4.000000,4.000000,4.000000,19.797025,4.569685,3655.731910,3.000000,0.000000,0.000000,1.000000,24.000000,5.462176,17478.964415,4.000000,3200.000000,20.000000,15.797025,0.892491,True
VA7_EB,110-06554,AM,EASTBOUND,86.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.746924,1723.718806,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110-06554,MD,EASTBOUND,86.000000,6.000000,31.500000,5.500000,6.000000,6.000000,0.000000,3.103210,3139.377576,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-06554,PM,EASTBOUND,86.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.983697,2897.999333,5.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110-06557,AM,EASTBOUND,88.000000,3.000000,31.500000,3.000000,3.000000,3.000000,5.266846,1.626500,975.887467,2.000000,0.000000,0.000000,1.000000,24.000000,5.510387,9918.696508,3.000000,1800.000000,21.000000,2.266846,3.883887,True
VA7_EB,110-06557,MD,EASTBOUND,88.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.628767,1689.556200,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110-06557,PM,EASTBOUND,88.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.753267,1659.875600,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N05683,AM,EASTBOUND,79.000000,3.000000,31.500000,0.000000,0.000000,0.000000,0.000000,0.796660,3199.036444,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05683,MD,EASTBOUND,79.000000,6.000000,31.500000,0.000000,0.000000,0.000000,0.000000,1.279526,7883.251893,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05683,PM,EASTBOUND,79.000000,4.000000,31.500000,0.250000,0.000000,0.000000,0.000000,1.261819,6165.173505,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05684,AM,EASTBOUND,77.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.931900,4473.145400,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05684,MD,EASTBOUND,77.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.035200,9938.119400,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05684,PM,EASTBOUND,77.000000,4.000000,31.500000,4.000000,4.000000,4.000000,21.403032,4.932800,7892.552000,1.000000,0.000000,0.000000,1.000000,24.000000,5.472441,17511.810461,4.000000,3200.000000,20.000000,17.403032,0.539641,True
VA7_EB,110N05685,AM,EASTBOUND,75.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.536929,4389.657171,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05685,MD,EASTBOUND,75.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.310500,9951.709282,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05685,PM,EASTBOUND,75.000000,4.000000,31.500000,4.000000,4.000000,4.000000,15.774485,3.656694,8776.088141,2.000000,0.000000,0.000000,1.000000,19.250000,4.532164,14502.925897,4.000000,3200.000000,15.250000,11.774485,0.875470,True
VA7_EB,110N05687,AM,EASTBOUND,72.000000,3.000000,31.500000,0.000000,0.000000,0.000000,0.000000,1.834202,5085.278272,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05687,MD,EASTBOUND,72.000000,6.000000,31.500000,4.750000,5.000000,6.000000,0.000000,3.020380,9351.742941,2.000000,-1.000000,1.000000,,,,,,,,-6.000000,,False
VA7_EB,110N05687,PM,EASTBOUND,72.000000,4.000000,31.500000,4.000000,4.000000,4.000000,20.313477,4.685207,9723.210154,2.000000,0.000000,0.000000,1.000000,11.000000,2.714722,8687.109593,4.000000,3200.000000,7.000000,16.313477,-1.970485,True
VA7_EB,110N05688,AM,EASTBOUND,70.000000,3.000000,31.500000,2.500000,3.000000,3.000000,0.000000,1.516300,7278.103800,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05688,MD,EASTBOUND,70.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.167300,11206.139100,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05688,PM,EASTBOUND,70.000000,4.000000,31.500000,4.000000,4.000000,4.000000,33.168588,7.579300,12126.899100,1.000000,0.000000,0.000000,1.000000,24.000000,5.108842,16348.293267,4.000000,3200.000000,20.000000,29.168588,-2.470458,True
VA7_EB,110N05689,AM,EASTBOUND,68.100000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.516300,7278.103800,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05689,MD,EASTBOUND,68.100000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.167300,11206.139100,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05689,PM,EASTBOUND,68.100000,4.000000,31.500000,4.000000,4.000000,4.000000,33.168588,7.579300,12126.899100,1.000000,0.000000,0.000000,1.000000,24.000000,4.767252,15255.206189,4.000000,3200.000000,20.000000,29.168588,-2.812048,True
VA7_EB,110N05692,AM,EASTBOUND,65.000000,3.000000,31.500000,2.000000,3.000000,3.000000,6.048545,2.533376,7260.157100,2.000000,0.000000,0.000000,,,,,,,,3.048545,,True
VA7_EB,110N05692,MD,EASTBOUND,65.000000,6.000000,31.500000,5.500000,6.000000,6.000000,0.000000,1.236743,14247.088716,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05692,PM,EASTBOUND,65.000000,4.000000,31.500000,4.000000,4.000000,4.000000,15.372908,4.413273,13084.472216,2.000000,0.000000,0.000000,1.000000,13.250000,3.262271,12527.122230,4.000000,3840.000000,9.250000,11.372908,-1.151002,True
VA7_EB,110N05695,AM,EASTBOUND,61.000000,3.000000,31.500000,1.500000,2.500000,0.000000,0.000000,1.309377,5650.545323,2.000000,2.500000,2.500000,,,,,,,,0.000000,,False
VA7_EB,110N05695,MD,EASTBOUND,61.000000,6.000000,31.500000,5.750000,6.000000,6.000000,0.000000,1.917977,12772.328554,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05695,PM,EASTBOUND,61.000000,4.000000,31.500000,4.000000,4.000000,4.000000,23.535794,5.317969,10163.257600,2.000000,0.000000,0.000000,1.000000,16.500000,4.031935,9676.644855,4.000000,2400.000000,12.500000,19.535794,-1.286034,True
VA7_EB,110N05696,AM,EASTBOUND,59.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.587500,8572.608300,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05696,MD,EASTBOUND,59.000000,6.000000,31.500000,6.000000,6.000000,6.000000,56.395294,8.287700,14917.922800,1.000000,0.000000,0.000000,1.000000,18.500000,2.735428,9847.540135,6.000000,3600.000000,12.500000,50.395294,-5.552272,True
VA7_EB,110N05696,PM,EASTBOUND,59.000000,4.000000,31.500000,3.750000,4.000000,4.000000,0.000000,1.552900,11180.572300,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N05697,AM,EASTBOUND,57.000000,3.000000,31.500000,1.750000,2.000000,1.000000,0.000000,1.568500,8470.082000,1.000000,1.000000,1.000000,,,,,,,,-1.000000,,False
VA7_EB,110N05697,MD,EASTBOUND,57.000000,6.000000,31.500000,5.750000,6.000000,6.000000,0.000000,1.488200,16072.235600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05697,PM,EASTBOUND,57.000000,4.000000,31.500000,4.000000,4.000000,4.000000,17.609698,4.018400,7233.195600,1.000000,0.000000,0.000000,1.000000,16.000000,3.856308,9255.139149,4.000000,2400.000000,12.000000,13.609698,-0.162092,True
VA7_EB,110N05698,AM,EASTBOUND,55.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.264000,9100.491900,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N05698,MD,EASTBOUND,55.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.092800,15736.685200,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05698,PM,EASTBOUND,55.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,0.761800,7312.954700,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N05699,AM,EASTBOUND,53.000000,3.000000,31.929100,1.750000,1.750000,1.250000,6.636093,2.107500,10118.213600,1.000000,0.500000,0.500000,1.000000,3.500000,1.075724,2581.738466,3.000000,2400.000000,1.750000,5.386093,-1.031776,False
VA7_EB,110N05699,MD,EASTBOUND,53.000000,6.000000,31.929100,2.750000,5.250000,6.000000,0.000000,0.725500,13930.474900,1.000000,-0.750000,0.750000,,,,,,,,-6.000000,,False
VA7_EB,110N05699,PM,EASTBOUND,53.000000,4.000000,31.929100,2.500000,3.000000,2.750000,7.864392,1.848400,7875.902300,1.000000,0.250000,0.250000,1.000000,6.000000,1.489680,4766.975890,4.000000,3200.000000,3.000000,5.114392,-0.358720,True
VA7_EB,110N05701,AM,EASTBOUND,50.100000,3.000000,38.717000,0.000000,0.000000,0.000000,0.000000,1.728300,17109.718200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05701,MD,EASTBOUND,50.100000,6.000000,38.717000,0.000000,0.000000,0.000000,0.000000,1.128200,22338.776200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05701,PM,EASTBOUND,50.100000,4.000000,38.717000,3.500000,0.000000,0.000000,0.000000,0.989000,13054.491500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05706,AM,EASTBOUND,45.000000,3.000000,35.463750,1.750000,2.000000,2.000000,8.191803,2.615300,12665.367300,1.000000,0.000000,0.000000,1.000000,5.250000,1.724461,5690.721501,3.000000,3300.000000,3.250000,6.191803,-0.890839,True
VA7_EB,110N05706,MD,EASTBOUND,45.000000,6.000000,35.463750,3.250000,6.000000,6.000000,0.000000,0.857900,16987.087200,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05706,PM,EASTBOUND,45.000000,4.000000,35.463750,4.000000,4.000000,4.000000,0.000000,0.688700,9091.221300,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N05710,AM,EASTBOUND,40.000000,3.000000,40.918500,0.000000,0.000000,0.000000,0.000000,1.589700,15737.607900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05710,MD,EASTBOUND,40.000000,6.000000,40.918500,0.000000,0.000000,0.000000,0.000000,0.916100,18138.475300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05710,PM,EASTBOUND,40.000000,4.000000,40.918500,0.000000,0.000000,0.000000,0.000000,0.911200,12027.438900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05711,AM,EASTBOUND,38.000000,3.000000,33.829250,0.000000,0.000000,0.000000,0.000000,2.176500,18804.658700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05711,MD,EASTBOUND,38.000000,6.000000,33.829250,0.750000,2.000000,0.000000,0.000000,1.279600,22111.428900,1.000000,2.000000,2.000000,,,,,,,,0.000000,,False
VA7_EB,110N05711,PM,EASTBOUND,38.000000,4.000000,33.829250,4.000000,4.000000,0.000000,0.000000,1.352800,15584.443500,1.000000,4.000000,4.000000,1.000000,5.750000,1.407937,5406.477820,4.000000,3840.000000,1.750000,0.000000,0.055137,False
VA7_EB,110N05712,AM,EASTBOUND,36.000000,3.000000,31.857000,1.750000,1.750000,1.250000,14.048744,4.503500,18407.943800,1.000000,0.500000,0.500000,1.000000,2.250000,0.684567,1971.553708,3.000000,2880.000000,0.500000,12.798744,-3.818933,False
VA7_EB,110N05712,MD,EASTBOUND,36.000000,6.000000,31.857000,1.250000,5.000000,5.250000,0.000000,1.317700,22769.114600,1.000000,-0.250000,0.250000,,,,,,,,-5.250000,,True
VA7_EB,110N05712,PM,EASTBOUND,36.000000,4.000000,31.857000,3.500000,4.000000,4.000000,23.833638,5.676400,16348.143500,1.000000,0.000000,0.000000,1.000000,7.250000,1.705754,6550.094835,4.000000,3840.000000,3.250000,19.833638,-3.970646,True
VA7_EB,110N05713,AM,EASTBOUND,34.000000,3.000000,39.808650,0.000000,0.000000,0.000000,0.000000,1.327800,11471.965200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05713,MD,EASTBOUND,34.000000,6.000000,39.808650,0.000000,0.000000,1.250000,0.000000,0.800500,13833.502100,1.000000,-1.250000,1.250000,,,,,,,,-1.250000,,False
VA7_EB,110N05713,PM,EASTBOUND,34.000000,4.000000,39.808650,0.250000,0.000000,0.750000,0.000000,0.802500,9244.484200,1.000000,-0.750000,0.750000,,,,,,,,-0.750000,,False
VA7_EB,110N05714,AM,EASTBOUND,32.000000,3.000000,36.907850,0.250000,0.250000,0.250000,0.000000,0.665200,11973.674700,1.000000,0.000000,0.000000,,,,,,,,-0.250000,,True
VA7_EB,110N05714,MD,EASTBOUND,32.000000,6.000000,36.907850,5.750000,6.000000,6.000000,0.000000,0.399800,14392.501600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N05714,PM,EASTBOUND,32.000000,4.000000,36.907850,4.000000,4.000000,4.000000,0.000000,0.403300,9678.356000,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N05715,AM,EASTBOUND,30.000000,3.000000,44.887150,0.000000,0.000000,0.000000,0.000000,0.645200,11612.926400,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05715,MD,EASTBOUND,30.000000,6.000000,44.887150,0.000000,0.000000,0.000000,0.000000,0.369600,13306.258600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05715,PM,EASTBOUND,30.000000,4.000000,44.887150,0.000000,0.000000,0.000000,0.000000,0.372100,8930.921900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05718,AM,EASTBOUND,26.000000,3.000000,33.061000,0.000000,0.000000,0.000000,0.000000,1.133800,8163.471800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05718,MD,EASTBOUND,26.000000,6.000000,33.061000,0.000000,0.000000,0.000000,0.000000,0.677300,9753.736900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N05718,PM,EASTBOUND,26.000000,4.000000,33.061000,0.000000,0.000000,0.000000,0.000000,0.598900,5749.737000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110N06552,AM,EASTBOUND,83.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.751600,1803.922700,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_EB,110N06552,MD,EASTBOUND,83.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.768900,3690.674500,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N06552,PM,EASTBOUND,83.000000,4.000000,31.500000,3.500000,4.000000,4.000000,19.782119,4.566300,3653.033200,1.000000,0.000000,0.000000,1.000000,24.000000,5.431306,17380.179069,4.000000,3200.000000,20.000000,15.782119,0.865006,True
VA7_EB,110N06554,AM,EASTBOUND,87.000000,3.000000,31.500000,3.000000,3.000000,3.000000,7.616507,2.313900,1388.329000,1.000000,0.000000,0.000000,,,,,,,,4.616507,,True
VA7_EB,110N06554,MD,EASTBOUND,87.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.712300,2564.292400,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N06554,PM,EASTBOUND,87.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.013200,2431.617000,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110N06557,AM,EASTBOUND,89.000000,3.000000,31.500000,3.000000,3.000000,3.000000,7.616507,2.313900,1388.329000,1.000000,0.000000,0.000000,,,,,,,,4.616507,,True
VA7_EB,110N06557,MD,EASTBOUND,89.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.712300,2564.292400,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_EB,110N06557,PM,EASTBOUND,89.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.013200,2431.617000,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_EB,110P04247,AM,EASTBOUND,23.100000,3.000000,47.073600,0.000000,0.000000,0.000000,0.000000,1.231500,8128.037800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04247,MD,EASTBOUND,23.100000,6.000000,47.073600,0.000000,0.000000,0.000000,0.000000,0.737900,9740.547200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04247,PM,EASTBOUND,23.100000,4.000000,47.073600,0.000000,0.000000,0.000000,0.000000,0.702200,6179.244300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04248,AM,EASTBOUND,25.000000,3.000000,45.441200,0.000000,0.000000,0.000000,0.000000,0.410832,1304.402048,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04248,MD,EASTBOUND,25.000000,6.000000,45.441200,0.000000,0.000000,0.000000,0.000000,1.007889,4231.421035,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04248,PM,EASTBOUND,25.000000,4.000000,45.441200,0.000000,0.000000,0.000000,0.000000,0.324037,911.082217,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04249,AM,EASTBOUND,15.000000,3.000000,46.672500,0.000000,0.000000,0.000000,0.000000,0.181600,2178.762200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04249,MD,EASTBOUND,15.000000,6.000000,46.672500,0.000000,0.000000,0.000000,0.000000,0.124600,2989.565900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04249,PM,EASTBOUND,15.000000,4.000000,46.672500,0.000000,0.000000,0.000000,0.000000,0.156600,2505.996000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04250,AM,EASTBOUND,17.000000,3.000000,46.541600,0.000000,0.000000,0.000000,0.000000,0.205200,2462.079700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04250,MD,EASTBOUND,17.000000,6.000000,46.541600,0.000000,0.000000,0.000000,0.000000,0.153200,3677.002700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04250,PM,EASTBOUND,17.000000,4.000000,46.541600,0.000000,0.000000,0.000000,0.000000,0.156600,2505.831100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04251,AM,EASTBOUND,19.000000,3.000000,46.137000,1.750000,2.250000,1.000000,1.698801,0.490200,2361.760500,1.000000,1.250000,1.250000,1.000000,2.750000,0.695674,4174.045356,3.000000,6000.000000,0.500000,0.698801,0.205474,False
VA7_EB,110P04251,MD,EASTBOUND,19.000000,6.000000,46.137000,0.000000,0.000000,0.000000,0.000000,0.153700,3689.832700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
