run_id,data_basis,detector,corridor,sensor_uid,period,calibration_scope,f_d,n,f_p,s,alpha,beta,n_episodes,duration_r2,speed_r2,duration_rmse_hr,speed_rmse_mph,duration_bound_active,speed_bound_active,reliability,link_id,tmc_code,network_link_id,network_from_node_id,network_to_node_id,network_mapping_status
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05677,AM,corridor_period,3.1332388438545484,1.0000000000769207,0.2756522418084154,0.1803318723399655,0.1806357446095428,0.1803318723538368,8,0.9291799103656516,-0.0545998979953763,0.0700740844294919,3.4306404163537576,True,False,low,10,110-05677,36747,38325,38016,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05674,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,12,110-05674,31293,34809,35284,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05673,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,13,110-05673,32272,35284,35725,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05676,AM,corridor_period,3.1332388438545484,1.0000000000769207,0.2756522418084154,0.1803318723399655,0.1806357446095428,0.1803318723538368,8,0.9291799103656516,-0.0545998979953763,0.0700740844294919,3.4306404163537576,True,False,low,14,110-05676,36740,38322,38367,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05669,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,16,110-05669,31085,34742,35740,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05669,PM,sensor_period,4.180203197773805,1.0106565363756408,0.1060447432150276,1.0793242009023016,0.2648263852742102,1.0908260585103264,7,0.996753013125836,-0.0991483061169178,0.0699666327658357,7.560089828592257,False,False,medium,16,110-05669,31085,34742,35740,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-05668,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,17,110-05668,32962,35740,35742,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05678,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,23,110N05678,36018,38073,38324,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05675,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,24,110N05675,35852,38018,38025,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05677,AM,corridor_period,3.1332388438545484,1.0000000000769207,0.2756522418084154,0.1803318723399655,0.1806357446095428,0.1803318723538368,8,0.9291799103656516,-0.0545998979953763,0.0700740844294919,3.4306404163537576,True,False,low,25,110N05677,36733,38320,38322,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05676,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,26,110N05676,36880,38369,38064,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05671,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,27,110N05671,32938,35732,35734,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05671,PM,sensor_period,4.621904784587711,1.2171234487118376,0.2512041741069241,1.1100068211776783,0.7327931788629147,1.35101533028544,16,0.7000925040559594,0.1329178151178209,0.2841851907870381,3.913063304815022,False,False,high,27,110N05671,32938,35732,35734,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05670,MD,sensor_period,6.322679576843525,1.000000001422079,0.1401879684953477,0.98859816525959,0.4628911743536741,0.9885981666654544,3,0.997803757291921,0.5798634419881683,0.1007850312539784,4.695265435352118,True,False,low,28,110N05670,32950,35736,35738,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05670,PM,sensor_period,4.235831142708998,1.0000000000000016,0.0260758297731956,1.9266658309337847,0.2244595661406556,1.926665830933788,18,0.7551675280262948,0.124096297161851,0.2220507588248788,4.368721008441584,True,False,low,28,110N05670,32950,35736,35738,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05672,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,30,110N05672,32906,35721,35723,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05672,PM,sensor_period,5.36768276626064,1.0000000000000244,0.5220842212450806,1.009418399114287,1.5184467290700967,1.009418399114312,17,0.8271930508289675,0.3546477528708601,0.2519071716265167,1.9248152268470329,True,False,low,30,110N05672,32906,35721,35723,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110N05668,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,31,110N05668,31815,35075,35077,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07952,AM,corridor_period,3.1332388438545484,1.0000000000769207,0.2756522418084154,0.1803318723399655,0.1806357446095428,0.1803318723538368,8,0.9291799103656516,-0.0545998979953763,0.0700740844294919,3.4306404163537576,True,False,low,32,110-07952,29743,34342,36550,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07952,PM,sensor_period,4.204063985278669,1.0000000000000002,0.277704365937116,0.473464681341607,0.2923255867729197,0.4734646813416071,19,0.954655522334704,-0.0371926031428537,0.2567959987427874,4.826577502190607,True,False,low,32,110-07952,29743,34342,36550,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07950,AM,corridor_period,3.1332388438545484,1.0000000000769207,0.2756522418084154,0.1803318723399655,0.1806357446095428,0.1803318723538368,8,0.9291799103656516,-0.0545998979953763,0.0700740844294919,3.4306404163537576,True,False,low,33,110-07950,38150,40003,40066,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07950,MD,corridor_period,6.726887700087501,1.01902530933098,0.1373375795327418,1.3870804665022525,1.0304643999127716,1.4134701014444178,14,0.9790041715672696,0.5277313708620015,0.2702532662613974,6.8812913380605005,False,False,high,33,110-07950,38150,40003,40066,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07950,PM,sensor_period,4.721197659950112,1.0000000000000002,1.6012042122723396,0.1016108920360597,0.9998537861255602,0.1016108920360597,22,0.9487087414277752,0.0009601946874233,0.2377332231886065,0.8450486696213179,True,False,low,33,110-07950,38150,40003,40066,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07951,PM,sensor_period,4.693791830653407,1.0000000050734088,0.2037900502284517,1.4441473747609035,1.013820509938021,1.4441473820876538,20,0.6852642203319252,0.1323415986481207,0.3068792051810561,3.694991854739842,True,False,low,34,110-07951,35431,36545,34340,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07943,PM,sensor_period,4.19405970453734,1.0290625583111646,0.1513420166200119,1.1502221956976018,0.419881162690383,1.1836505953308591,19,0.9771025698267588,0.1441346995429507,0.092234763427076,3.552388233216579,False,False,high,36,110-07943,38447,40096,40557,mapped_primary_link
corridor-155ee9e06faa4e33be6e982b24ee7aae,daily,state_transition,VA28_SB,VA28_SB::110-07941,PM,corridor_period,4.574930948725264,1.0000000000000002,0.4620196546856625,0.8190517702886102,0.8561469394830536,0.8190517702886104,214,0.9185064211585442,0.1249854168422668,0.437653828298397,6.314343908809019,True,False,low,38,110-07941,38578,40136,40869,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13200,PM,sensor_period,4.0191196176114365,1.0000000843332235,0.1064583762685824,0.0500000000425484,0.0608674506734669,0.0500000042592096,5,0.9999232059916898,-0.0103508351662915,0.0091280610765127,0.8123650147012587,True,True,low,1,110-13200,38947,40263,40974,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13203,PM,corridor_period,4.06957580111071,1.0019406859553412,0.1007953369180869,0.5430652666909409,0.1152030921985708,0.5441191858268417,87,0.9951256230362704,0.0254178679489696,0.1421403770910055,3.272693952091648,False,False,high,2,110-13203,39191,40409,40064,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13201,AM,sensor_period,3.0447551489128832,1.001550755533613,0.1423751387940504,0.236775623734577,0.0988385358322168,0.2371428048433081,7,0.9980806855013086,-0.0254067637592474,0.0148434992677954,2.041613679749253,False,False,medium,4,110-13201,38182,40016,40055,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13201,PM,sensor_period,4.168271983965391,1.0000000000000002,0.0652223906707652,1.3748980833393016,0.2476120783313466,1.374898083339302,14,0.914100099510986,0.0573675291926659,0.1777145380537594,3.773762854058656,True,False,low,4,110-13201,38182,40016,40055,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13202,AM,corridor_period,3.0585360428018715,1.0028761528399446,0.0903930915819795,0.7081748116565018,0.1064051068809388,0.7102116306522248,43,0.993346280754336,0.1384568466256596,0.1113438598201182,2.609782173680089,False,False,high,5,110-13202,38339,40064,40016,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13202,MD,corridor_period,6.088923812861003,1.0147262894805626,0.0863142466654502,0.6025369087171067,0.1367086026153328,0.6114100416575982,35,0.997718267909106,0.5368695175768551,0.2117710522873916,1.7613506879783916,False,False,high,5,110-13202,38339,40064,40016,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13202,PM,sensor_period,4.055422113005831,1.0000042489532257,0.069494716290166,1.1085952891481563,0.1749912894793689,1.1085999995176858,3,0.9997633158327622,0.7411099189366361,0.0095939482391092,0.6124705880570832,True,False,low,5,110-13202,38339,40064,40016,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13207,AM,sensor_period,3.0525609043899022,1.000001108545112,0.0823692770219338,0.7440888695842348,0.1007853297750312,0.744089694440314,15,0.9900892855991696,0.1854696146936019,0.1207238838079092,1.775372854514839,True,False,low,6,110-13207,39200,40412,40080,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13207,MD,corridor_period,6.088923812861003,1.0147262894805626,0.0863142466654502,0.6025369087171067,0.1367086026153328,0.6114100416575982,35,0.997718267909106,0.5368695175768551,0.2117710522873916,1.7613506879783916,False,False,high,6,110-13207,39200,40412,40080,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13207,PM,sensor_period,4.029481855840297,1.0083383092889884,0.2161509757829134,0.0500000000000989,0.1235999766189813,0.0504169154645491,19,0.9968824839213236,-0.0196610816879099,0.104735847640594,1.423890896262676,False,True,low,6,110-13207,39200,40412,40080,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13199,PM,corridor_period,4.06957580111071,1.0019406859553412,0.1007953369180869,0.5430652666909409,0.1152030921985708,0.5441191858268417,87,0.9951256230362704,0.0254178679489696,0.1421403770910055,3.272693952091648,False,False,high,10,110-13199,38949,40264,40317,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13197,MD,sensor_period,6.200182681427598,1.0000000000000002,0.4130646434466293,0.0500000000000094,0.2413442604429595,0.0500000000000094,16,0.9553775544205791,-0.003357986661685,0.2566862477828987,1.3307853156433758,True,True,low,11,110-13197,38855,40233,40408,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13197,PM,corridor_period,4.06957580111071,1.0019406859553412,0.1007953369180869,0.5430652666909409,0.1152030921985708,0.5441191858268417,87,0.9951256230362704,0.0254178679489696,0.1421403770910055,3.272693952091648,False,False,high,11,110-13197,38855,40233,40408,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13198,MD,corridor_period,6.088923812861003,1.0147262894805626,0.0863142466654502,0.6025369087171067,0.1367086026153328,0.6114100416575982,35,0.997718267909106,0.5368695175768551,0.2117710522873916,1.7613506879783916,False,False,high,12,110-13198,40112,40715,40233,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13198,PM,sensor_period,4.023749829111979,1.0019483658933783,0.0946933492997289,0.5079747827953589,0.1024366794348407,0.5089645035368536,16,0.9999589409457798,0.2854612707888457,0.0104510047221845,1.0105491284137431,False,False,high,12,110-13198,40112,40715,40233,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13196,AM,corridor_period,3.0585360428018715,1.0028761528399446,0.0903930915819795,0.7081748116565018,0.1064051068809388,0.7102116306522248,43,0.993346280754336,0.1384568466256596,0.1113438598201182,2.609782173680089,False,False,high,14,110-13196,39187,40408,40216,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13196,MD,sensor_period,6.0484051673197445,1.0002046917380982,0.1618853619960818,0.2206763691307364,0.1284387230442344,0.220721539760291,10,0.9999503426213516,0.1326649222983836,0.0278041773475047,1.6281324829194903,True,False,low,14,110-13196,39187,40408,40216,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110-13196,PM,sensor_period,4.025392146398567,1.00090637928789,0.1297554389565874,0.1764876513955401,0.0884841487196459,0.1766476161473334,6,0.9999680260683418,0.0691742549660043,0.0135345477744384,1.4284016412439728,True,False,low,14,110-13196,39187,40408,40216,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110N13195,AM,sensor_period,3.0816951438743363,1.000000004333402,0.0822420680145887,0.7919667966876381,0.1069542243857095,0.7919668001195487,17,0.980948485272272,-0.1295893596504833,0.1329178265156484,3.453608353212332,True,False,low,20,110N13195,38817,40217,40220,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110N13195,PM,sensor_period,4.053631458376739,1.0317689580253728,0.0981146584245766,0.6108242358543264,0.123032154931114,0.630229485364063,19,0.9709189196343062,0.2352525954019871,0.1536005667487829,0.966241970017639,False,False,high,20,110N13195,38817,40217,40220,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110N13199,AM,corridor_period,3.0585360428018715,1.0028761528399446,0.0903930915819795,0.7081748116565018,0.1064051068809388,0.7102116306522248,43,0.993346280754336,0.1384568466256596,0.1113438598201182,2.609782173680089,False,False,high,22,110N13199,39075,40317,40716,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110N13199,MD,sensor_period,5.819285336234612,1.0609916383379083,0.2336462567559914,0.2092402575837896,0.1801354042972974,0.2220021637000709,5,0.989805207621416,0.0500228518007864,0.1663696526048405,0.8078108086928549,False,False,medium,22,110N13199,39075,40317,40716,mapped_primary_link
corridor-30bf976cb81d4034ac1ef93c427da461,daily,state_transition,VA294_EB,VA294_EB::110N13199,PM,corridor_period,4.06957580111071,1.0019406859553412,0.1007953369180869,0.5430652666909409,0.1152030921985708,0.5441191858268417,87,0.9951256230362704,0.0254178679489696,0.1421403770910055,3.272693952091648,False,False,high,22,110N13199,39075,40317,40716,mapped_primary_link
corridor-a5e0f95fed0047eaa859c47ffc20cc08,daily,state_transition,VA294_NB,VA294_NB::110+18189,MD,sensor_period,6.164293702258872,1.0000000000000002,0.0072261806146916,1.370470268764119,0.046603566084398,1.3704702687641193,4,0.958006393010818,0.196890906019834,0.2127777186060883,0.9062779211773369,True,False,low,2,110+18189,38231,40032,40604,mapped_primary_link
corridor-a5e0f95fed0047eaa859c47ffc20cc08,daily,state_transition,VA294_NB,VA294_NB::110+18189,PM,sensor_period,3.9142377964221056,1.0418682515075095,0.1183990905358609,0.5480913092477032,0.1334049294651488,0.5710389340323664,16,0.9722703746141808,0.0156446425158517,0.4093522439851922,2.3333673720722232,False,False,high,2,110+18189,38231,40032,40604,mapped_primary_link
corridor-41c9df5b4e314b938b526aacf5b9e49d,daily,state_transition,VA294_SB,VA294_SB::110-18188,AM,sensor_period,3.0171178117045327,1.0196610099557888,0.0907608630908362,0.6059233899500339,0.0945134286651814,0.6178364557522869,6,0.997523328431584,0.6653382331258197,0.2069023443456942,1.367713864663309,False,False,medium,1,110-18188,39777,40604,40032,mapped_primary_link
corridor-41c9df5b4e314b938b526aacf5b9e49d,daily,state_transition,VA294_SB,VA294_SB::110-18188,PM,sensor_period,4.073481323755669,1.0073586493360067,0.4165350006965738,0.0500000000034427,0.2383134284968232,0.0503679324702683,17,0.9930393219501744,-0.022437084638496,0.2451756819653424,1.332019428606765,False,True,low,1,110-18188,39777,40604,40032,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110P13195,MD,corridor_period,6.060679781583076,1.0023931624325817,0.1013265696951694,0.5278170347018326,0.1398782404864791,0.5290801866005577,22,0.9998833615019708,0.3353609048656668,0.0279808305978672,1.6570798756746674,False,False,high,1,110P13195,38823,40220,40217,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110P13195,PM,sensor_period,4.039047744943848,1.0000000671731406,0.0884524898938378,0.280773844777221,0.0698129633187737,0.280773863637682,9,0.9995948199452273,-0.0614592783072727,0.0138323904609757,1.875199580689521,True,False,low,1,110P13195,38823,40220,40217,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13196,AM,sensor_period,3.044677593826475,1.020894594759846,0.0330681537113048,1.7799456061589574,0.1279634403985753,1.8171368482942167,8,0.9995647498102448,0.1841196756888808,0.0108898427329205,1.6762610306605823,False,False,medium,6,110+13196,38815,40217,40216,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13196,MD,corridor_period,6.060679781583076,1.0023931624325817,0.1013265696951694,0.5278170347018326,0.1398782404864791,0.5290801866005577,22,0.9998833615019708,0.3353609048656668,0.0279808305978672,1.6570798756746674,False,False,high,6,110+13196,38815,40217,40216,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13196,PM,sensor_period,4.088333015871124,1.000000659247755,0.1492335218360453,0.3860909039913709,0.1370810953817575,0.3860911585209327,19,0.9810225563366018,0.0418756759289568,0.1485901084480633,1.7023964182454367,True,False,low,6,110+13196,38815,40217,40216,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13197,AM,corridor_period,3.0266930222327426,1.006451636724094,0.0393063875854271,1.233121182423543,0.0821398966587575,1.2410768323293249,26,0.9995989264267588,0.0051309517259348,0.0142810463625601,1.950205807655748,False,False,high,7,110+13197,38814,40216,40408,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13197,MD,corridor_period,6.060679781583076,1.0023931624325817,0.1013265696951694,0.5278170347018326,0.1398782404864791,0.5290801866005577,22,0.9998833615019708,0.3353609048656668,0.0279808305978672,1.6570798756746674,False,False,high,7,110+13197,38814,40216,40408,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13197,PM,sensor_period,4.145187510893256,1.0000000000000002,0.1145482377521771,0.7379746551288678,0.1744693303577284,0.737974655128868,8,0.858928909606631,-0.1376082731085384,0.2382416242503753,3.7914660125579593,True,False,low,7,110+13197,38814,40216,40408,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13198,AM,corridor_period,3.0266930222327426,1.006451636724094,0.0393063875854271,1.233121182423543,0.0821398966587575,1.2410768323293249,26,0.9995989264267588,0.0051309517259348,0.0142810463625601,1.950205807655748,False,False,high,8,110+13198,39188,40408,40233,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13198,MD,sensor_period,6.054342692714807,1.0000005293560932,0.1492851359439576,0.3196858466183827,0.1415894995572755,0.3196860158460335,12,0.9999521273897236,0.1986480233751003,0.0143654975425711,1.6121040973652334,True,False,low,8,110+13198,39188,40408,40233,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13198,PM,sensor_period,4.023471637077971,1.0069051529172603,0.0194493527770523,1.467655916242706,0.0800294872459156,1.4777903047742835,8,0.9999473343701948,0.7577648120218982,0.021809091434044,1.7522315741450132,False,False,medium,8,110+13198,39188,40408,40233,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13199,MD,sensor_period,6.030837348679675,1.000253489191186,0.047382917773128,0.910891128759244,0.1298552688233971,0.9111220298147318,5,0.9994300791807816,0.0061594720953893,0.0044662320442006,0.8458638618885939,True,False,low,9,110+13199,38856,40233,40715,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13203,AM,sensor_period,3.01899987651566,1.0038862476235006,0.0420956465058307,0.7119459009660466,0.0493029011558448,0.714712699031737,3,0.999999912162403,0.9958647626677376,0.0004117952899969,0.0487227042682105,False,False,low,10,110+13203,38183,40016,40064,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13203,PM,sensor_period,4.0602477242497885,1.0000000000001048,0.1595792371839571,0.05,0.0912856977041061,0.0500000000000052,14,0.9894548210041966,-0.0360942523692664,0.1328421402939409,1.8179144426946283,True,True,low,10,110+13203,38183,40016,40064,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13207,PM,sensor_period,4.0273079224586,1.0000003011102967,0.1502343913194302,0.05,0.0859050770159841,0.0500000150555148,5,0.9997943381474288,-0.0264171908908643,0.0099872918500013,1.5288283652552508,True,True,low,14,110+13207,40138,40723,40080,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13208,AM,sensor_period,3.0170434960693,1.0000029042084149,0.0372471835870994,1.2831382860638152,0.081933525600696,1.283142012564823,8,0.9996309784777576,0.0065155628842967,0.008636962667812,1.6016615216769678,True,False,low,15,110+13208,38390,40080,40412,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13200,PM,corridor_period,4.059035116458045,1.0068777498468164,0.0381091080840244,1.1316783207859535,0.0992125049192001,1.1394617211833846,84,0.9975366928099164,0.5426312468092989,0.129133906922938,2.4614982214863463,False,False,high,17,110+13200,39074,40317,40264,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13201,AM,sensor_period,3.015953234666996,1.000002535197635,0.0519445777153054,0.6195169840128113,0.054897255370376,0.619518554610804,5,0.9998578120057314,0.1439030139133171,0.0062531350876066,1.09804665150294,True,False,low,18,110+13201,38950,40264,40974,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13201,MD,corridor_period,6.060679781583076,1.0023931624325817,0.1013265696951694,0.5278170347018326,0.1398782404864791,0.5290801866005577,22,0.9998833615019708,0.3353609048656668,0.0279808305978672,1.6570798756746674,False,False,high,18,110+13201,38950,40264,40974,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13201,PM,sensor_period,4.05147658411241,1.0000000738563573,0.2500541643324975,0.1808790359548649,0.1717660519313292,0.1808790493139316,16,0.9995907650456934,0.0182966996601902,0.0303377488235301,1.6858174383388391,True,False,low,18,110+13201,38950,40264,40974,mapped_primary_link
corridor-3152fa25e33343f2be05abd2aa04aec2,daily,state_transition,VA294_WB,VA294_WB::110+13202,PM,sensor_period,4.020730674826641,1.000000010036769,0.024260913843041,0.9838913224590478,0.0508717072310887,0.9838913323341376,3,,-0.0469033170202677,0.0084228958045644,0.5209866920815938,True,False,low,19,110+13202,38305,40055,40016,mapped_primary_link
corridor-6faedba838894a82b34033cfb60ebcf0,daily,state_transition,VA309_NB,VA309_NB::110P10986,AM,sensor_period,3.1962574026208,1.0000000000000002,0.0315770910743067,1.0007073032134508,0.0538727976387348,1.000707303213451,6,,-0.0002269522140034,0.2384866606094343,0.3704772126722052,True,False,low,2,110P10986,25651,30018,30017,mapped_primary_link
