corridor,period,net_link_id,tmc_code,projection_status,speed_mae_cbi_mph,speed_mae_assignment_projection_mph
VA234_SB,AM,40733,110-10060,ready,10.210556653491436,1.8659986824769412
VA234_SB,AM,38175,110-10059,ready,7.357481884057971,2.0490579710144927
VA234_SB,AM,38758,110-10058,ready,16.105593873517787,1.2461685770750983
VA234_SB,AM,38983,110N10058,ready,22.858949275362317,1.1165942028985476
VA234_SB,AM,38979,110-10057,ready,23.282667984189725,0.930461462450593
VA234_SB,MD,38938,110-13274,ready,6.304526721014493,0.9550566123188409
VA234_SB,MD,40530,110-13273,ready,22.19903532608696,1.1579501811594204
VA234_SB,MD,40796,110-13272,ready,11.970504364295124,0.4837627635046114
VA234_SB,MD,40364,110N13272,ready,22.756179183135703,0.6910970026350459
VA234_SB,MD,39273,110N10067,ready,7.011713191699606,0.5167064393939391
VA234_SB,MD,38698,110N17245,ready,3.512928575421435,5.4438122480358215
VA234_SB,MD,39207,110N17246,ready,2.5851136363636344,0.4520167984189724
VA234_SB,MD,39217,110-17246,ready,1.610060523715415,0.7364086791831351
VA234_SB,MD,40964,110N17247,ready,33.12083003952569,0.43308102766798323
VA234_SB,MD,40726,110-10067,ready,6.321591360028859,1.7079086399711407
VA234_SB,MD,39278,110-10066,ready,2.2674064989961713,1.5605264720183205
VA234_SB,MD,40921,110-17245,ready,3.7964360609197563,7.2968555273229185
VA234_SB,MD,39196,110-10065,ready,5.391696722661398,0.4349090085639
VA234_SB,MD,38374,110-10064,ready,7.163407032279314,1.0281425395256913
VA234_SB,MD,39339,110-10063,ready,7.7805441252588,2.2147058747412003
VA234_SB,MD,40348,110-10062,ready,9.474882246376813,1.248865942028985
VA234_SB,MD,39530,110-10061,ready,15.57491497859025,1.0736740365612638
VA234_SB,MD,40733,110-10060,ready,10.828883105119521,0.9917529291360806
VA234_SB,MD,38175,110-10059,ready,5.255267621870882,1.2497975955204221
VA234_SB,MD,38758,110-10058,ready,19.40599016349264,1.8954406665468924
VA234_SB,MD,38983,110N10058,ready,22.92279603096179,0.7827355895915676
VA234_SB,MD,38979,110-10057,ready,25.56972681982872,1.6363981801712797
VA234_SB,PM,38938,110-13274,ready,6.9278668478260865,0.4167635869565207
VA234_SB,PM,40530,110-13273,ready,1.0362771407242528,8.00247012485935
VA234_SB,PM,40796,110-13272,ready,2.038487192345801,3.0583454629095486
VA234_SB,PM,40364,110N13272,ready,3.476842038436975,12.396181393971041
VA234_SB,PM,39273,110N10067,ready,7.089167137210613,0.7073018068887659
VA234_SB,PM,38698,110N17245,ready,29.435258769762846,4.35511746541502
VA234_SB,PM,39207,110N17246,ready,2.707855731225296,0.4008562252964425
VA234_SB,PM,39217,110-17246,ready,1.7098357213438722,0.4079416996047427
VA234_SB,PM,40964,110N17247,ready,31.950101902173916,0.8137105978260859
VA234_SB,PM,40726,110-10067,ready,10.176390810276681,1.10532831027668
VA234_SB,PM,39278,110-10066,ready,15.371772270172894,10.556356685757304
VA234_SB,PM,40921,110-17245,ready,3.138870877087936,4.451269147376675
VA234_SB,PM,39196,110-10065,ready,4.680752605637116,0.6370653291454937
VA234_SB,PM,38374,110-10064,ready,13.289089497459061,3.7188752117447743
VA234_SB,PM,39339,110-10063,ready,12.820225419960474,2.9405053112648214
VA234_SB,PM,40348,110-10062,ready,14.70277950310559,3.501900621118012
VA234_SB,PM,39530,110-10061,ready,13.940149456521738,0.7939891304347815
VA234_SB,PM,40733,110-10060,ready,12.693431677018635,1.9582236024844728
VA234_SB,PM,38175,110-10059,ready,6.47073307806324,0.40969849308300255
VA234_SB,PM,38758,110-10058,ready,21.136068336425485,1.4192111935683356
VA234_SB,PM,38983,110N10058,ready,3.1616474655868343,3.0983973608507327
VA234_SB,PM,38979,110-10057,ready,4.724496509340222,12.775091977470264
VA236_EB,AM,29819,110+10077,ready,14.80780797101449,0.4001376811594213
VA236_EB,AM,34669,110+06685,ready,25.613212070236525,1.6512954035698584
VA236_EB,AM,31551,110+06686,ready,27.05502799736496,3.07718577075099
VA236_EB,AM,29596,110+06687,ready,19.18377964426877,2.845377470355731
VA236_EB,AM,29590,110+06688,ready,19.309147727272727,2.1067383069828716
VA236_EB,AM,31696,110P06688,ready,2.2526086956521727,1.8368623188405788
VA236_EB,AM,34242,110+06689,ready,13.70854743083004,1.7797243083003955
VA236_EB,AM,34436,110+06690,ready,24.817269433465082,0.9655095520421598
VA236_EB,AM,34303,110+07888,ready,19.155892582658886,0.6178954686617715
VA236_EB,AM,28774,110+06691,ready,23.132349033816425,1.4695990338164255
VA236_EB,AM,28272,110P06691,ready,13.15554018445323,0.27794301712779984
VA236_EB,AM,27978,110+06692,ready,20.797076745718048,0.46667819499341184
VA236_EB,AM,28004,110P06692,ready,12.925615942028985,0.31726086956521726
VA236_EB,AM,27896,110+07889,ready,14.808660079051384,0.6331644268774728
VA236_EB,AM,28402,110+06693,ready,12.802131916996048,1.5982985836627133
VA236_EB,AM,28518,110+06694,ready,16.204608695652176,1.9610434782608699
VA236_EB,AM,28049,110P06694,ready,1.8031146752959488,3.1529192107393094
VA236_EB,AM,27855,110+06695,ready,2.71302381800485,3.9482284960703797
VA236_EB,AM,28071,110+06696,ready,20.932690217391308,1.0455126811594206
VA236_EB,AM,27776,110+06697,ready,27.401196063899864,0.6701815711462452
VA236_EB,MD,29819,110+10077,ready,18.588953804347828,0.4583016304347824
VA236_EB,MD,34669,110+06685,ready,28.25778903162055,0.2326997694334659
VA236_EB,MD,31551,110+06686,ready,27.748618247694335,2.4318853754940712
VA236_EB,MD,29596,110+06687,ready,21.014355688092103,2.72029549767865
VA236_EB,MD,29590,110+06688,ready,19.4414990942029,1.4052762681159416
VA236_EB,MD,31696,110P06688,ready,1.3118568840579703,1.4971431159420294
VA236_EB,MD,34242,110+06689,ready,17.37118824110672,0.9633041831357044
VA236_EB,MD,34436,110+06690,ready,28.02817070158103,0.5672199440052696
VA236_EB,MD,34303,110+07888,ready,20.887813941040843,0.7593672183794472
VA236_EB,MD,28774,110+06691,ready,23.417937664690385,1.628239871541501
VA236_EB,MD,28272,110P06691,ready,16.872488648127234,2.406094685206098
VA236_EB,MD,27978,110+06692,ready,23.88588850461133,0.6924448287220031
VA236_EB,MD,28004,110P06692,ready,14.146699604743082,0.3755123517786559
VA236_EB,MD,27896,110+07889,ready,0.4551602836043269,3.8814763745599055
VA236_EB,MD,28402,110+06693,ready,13.385875995984692,1.7718323373486413
VA236_EB,MD,28518,110+06694,ready,18.845746459156786,2.7591194828721997
VA236_EB,MD,28049,110P06694,ready,8.989496047430828,0.718960474308301
VA236_EB,MD,27855,110+06695,ready,16.294584980237154,1.5705021409749673
VA236_EB,MD,28071,110+06696,ready,22.310608530961787,0.9441668313570492
VA236_EB,MD,27776,110+06697,ready,28.818020833333332,0.19521467391304345
VA236_EB,PM,29819,110+10077,ready,1.0582756139355833,5.237152510364904
VA236_EB,PM,34669,110+06685,ready,0.8593775145539195,10.631106866551479
VA236_EB,PM,31551,110+06686,ready,2.255613266707167,6.285013270727192
VA236_EB,PM,29596,110+06687,ready,1.8256092940562056,6.197785634545703
VA236_EB,PM,29590,110+06688,ready,21.31080039525692,0.6738799407114606
VA236_EB,PM,31696,110P06688,ready,1.8855845809542873,6.9423070905441415
VA236_EB,PM,34242,110+06689,ready,1.9194315668144886,5.997798094690073
VA236_EB,PM,34436,110+06690,ready,0.7589188850631863,10.301357916432025
VA236_EB,PM,34303,110+07888,ready,0.40798359221538194,3.474016200303987
VA236_EB,PM,28774,110+06691,ready,1.087260882966925,5.2888455112904715
VA236_EB,PM,28272,110P06691,ready,1.7374577941560387,5.089817625232904
VA236_EB,PM,27978,110+06692,ready,0.44198271675717915,9.093236008190459
VA236_EB,PM,28004,110P06692,ready,0.5389907973582062,3.4013090809043973
VA236_EB,PM,27896,110+07889,ready,17.098368021245058,0.31007083745059427
VA236_EB,PM,28402,110+06693,ready,1.5188307937703418,2.620019270823271
VA236_EB,PM,28518,110+06694,ready,1.3396783538068489,9.245494722140812
VA236_EB,PM,28049,110P06694,ready,9.093336358258718,0.3710972278239369
VA236_EB,PM,27855,110+06695,ready,17.652451210474307,1.2102147974308293
VA236_EB,PM,28071,110+06696,ready,1.4451751596503293,9.576048393644621
VA236_EB,PM,27776,110+06697,ready,28.19510560770751,0.5562693922924903
VA236_WB,AM,27725,110-06696,ready,28.208333333333332,0.3314278656126482
VA236_WB,AM,28557,110-06695,ready,20.08811076604555,0.7072412008281571
VA236_WB,AM,28548,110-06694,ready,15.401810731538989,1.5487781228433406
VA236_WB,AM,27816,110N06694,ready,2.401327220237451,4.650064520127331
VA236_WB,AM,28050,110-06693,ready,18.633888339920947,2.411623122529644
VA236_WB,AM,27894,110-07889,ready,13.258614953886692,1.0911373517786551
VA236_WB,AM,27889,110-06692,ready,13.021576086956522,0.5242644927536233
VA236_WB,AM,27975,110N06692,ready,15.792113683418032,2.608363683418031
VA236_WB,AM,27994,110-06691,ready,20.50465579710145,1.9409891304347822
VA236_WB,AM,27979,110N06691,ready,14.271096014492755,1.6578782938076415
VA236_WB,AM,28779,110-07888,ready,2.7685367638809573,11.97236897734056
VA236_WB,AM,28816,110-06690,ready,2.7597475282916015,12.81285835033925
VA236_WB,AM,34434,110-06689,ready,27.724268461007586,0.7594061421670121
VA236_WB,AM,28835,110-06688,ready,8.368444499341239,1.5756352108036895
VA236_WB,AM,31691,110N06688,ready,1.9169474637681165,0.49693659420289826
VA236_WB,AM,31562,110-06687,ready,21.110611824769435,0.7202429183135705
VA236_WB,AM,29593,110-06686,ready,2.8335972947237082,16.35436653056739
VA236_WB,AM,34577,110-06685,ready,1.5215609737024705,4.899933555900311
VA236_WB,AM,29612,110-10077,ready,25.926222826086956,0.6270597826086947
VA236_WB,AM,34703,110-10076,ready,15.033572957839262,0.21360194334650848
VA236_WB,MD,27725,110-06696,ready,28.542336995733734,0.47174090281698944
VA236_WB,MD,28557,110-06695,ready,22.652644613840266,0.38903789447267706
VA236_WB,MD,28548,110-06694,ready,16.147808794466403,0.48426745718050174
VA236_WB,MD,27816,110N06694,ready,12.046018257105215,0.9789817428947858
VA236_WB,MD,28050,110-06693,ready,20.635790102108036,1.149954463109354
VA236_WB,MD,27894,110-07889,ready,14.1721837944664,0.7972252964426878
VA236_WB,MD,27889,110-06692,ready,16.54869808135705,1.024380475955204
VA236_WB,MD,27975,110N06692,ready,17.633550724637683,0.688903985507246
VA236_WB,MD,27994,110-06691,ready,22.194657581247252,0.4293972057531847
VA236_WB,MD,27979,110N06691,ready,15.739547101449276,0.6375253623188416
VA236_WB,MD,28779,110-07888,ready,21.724911322924083,1.5447559738623067
VA236_WB,MD,28816,110-06690,ready,24.18730690052701,0.6927993247694327
VA236_WB,MD,34434,110-06689,ready,28.98980854743083,0.907486742424243
VA236_WB,MD,28835,110-06688,ready,6.492413419913421,0.9753062770562752
VA236_WB,MD,31691,110N06688,ready,1.8124674736495388,0.24353614953886726
VA236_WB,MD,31562,110-06687,ready,23.510454349394564,0.9501295799611004
VA236_WB,MD,29593,110-06686,ready,28.62155771613652,4.324790541282389
VA236_WB,MD,34577,110-06685,ready,26.154652802730865,1.2960547071505568
VA236_WB,MD,29612,110-10077,ready,28.821264410408432,0.7093314393939397
VA236_WB,MD,34703,110-10076,ready,16.72018115942029,0.9832155797101453
VA236_WB,PM,27725,110-06696,ready,30.135248270750985,1.016560770750988
VA236_WB,PM,28557,110-06695,ready,1.491097657659629,7.638105999916038
VA236_WB,PM,28548,110-06694,ready,1.4676834271087211,3.0276729405892815
VA236_WB,PM,27816,110N06694,ready,13.932924901185771,1.6067374011857707
VA236_WB,PM,28050,110-06693,ready,23.737451592791267,1.8470765927912671
VA236_WB,PM,27894,110-07889,ready,0.3168984758328166,1.5968041007905134
VA236_WB,PM,27889,110-06692,ready,0.5354296009102446,3.6160559237662966
VA236_WB,PM,27975,110N06692,ready,2.47117607619377,4.433988005983151
VA236_WB,PM,27994,110-06691,ready,0.975584023968817,8.438155001396485
VA236_WB,PM,27979,110N06691,ready,1.218342134733863,3.732510591480244
VA236_WB,PM,28779,110-07888,ready,23.796066064370414,0.5284085074345939
VA236_WB,PM,28816,110-06690,ready,24.66546627964427,0.699786931818182
VA236_WB,PM,34434,110-06689,ready,0.8574433320827612,6.481006483366681
VA236_WB,PM,28835,110-06688,ready,6.150360671936759,0.49730904150197697
VA236_WB,PM,31691,110N06688,ready,1.8323456027667984,0.25396368577075057
VA236_WB,PM,31562,110-06687,ready,23.463190287972896,2.4184760022586107
VA236_WB,PM,29593,110-06686,ready,31.887414772727272,4.670645750988142
VA236_WB,PM,34577,110-06685,ready,2.2390093801269844,8.327585247313205
VA236_WB,PM,29612,110-10077,ready,0.9082991172122994,7.726816158303432
VA236_WB,PM,34703,110-10076,ready,2.986540868411789,2.8453404300332115
VA237_EB,AM,26349,110P18838,ready,21.650050230566535,0.4038183465085637
VA237_EB,AM,25738,110+51885,ready,16.03223731884058,1.310570652173913
VA237_EB,AM,25757,110+13613,ready,18.41635770750988,0.5276620553359674
VA237_EB,AM,25911,110+18839,ready,21.27454347826087,0.6624695652173923
VA237_EB,AM,25912,110+18840,ready,20.579689558629777,0.394472496706193
VA237_EB,AM,26042,110P18840,ready,25.282406949934124,0.4560663702239783
VA237_EB,AM,25776,110+13614,ready,16.566287549407114,1.2281875494071148
VA237_EB,AM,27068,110+18841,ready,22.94437252964427,1.5089413702239796
VA237_EB,AM,26575,110+13615,ready,16.10558695652174,1.2909173913043488
VA237_EB,AM,27062,110+18842,ready,16.82903162055336,0.5260924901185774
VA237_EB,MD,26349,110P18838,ready,23.45552694060167,0.43320917050944224
VA237_EB,MD,25738,110+51885,ready,17.0837564366491,0.4619358668203781
VA237_EB,MD,25757,110+13613,ready,20.836883852108038,0.7783661478919629
VA237_EB,MD,25911,110+18839,ready,22.9768115942029,0.32802173913043475
VA237_EB,MD,25912,110+18840,ready,22.511576086956524,0.2393423913043485
VA237_EB,MD,26042,110P18840,ready,25.320361701251645,2.07030496541502
VA237_EB,MD,25776,110+13614,ready,15.894595273386036,2.1885478425559945
VA237_EB,MD,27068,110+18841,ready,23.180407608695656,1.435514492753623
VA237_EB,MD,26575,110+13615,ready,16.368854813664594,1.054712215320911
VA237_EB,MD,27062,110+18842,ready,18.089395998023715,0.6181366106719363
VA237_EB,PM,26349,110P18838,ready,0.7118386324620519,7.746868011982489
VA237_EB,PM,25738,110+51885,ready,1.564450443936329,5.027389345675415
VA237_EB,PM,25757,110+13613,ready,22.778445793337102,1.4592221908526255
VA237_EB,PM,25911,110+18839,ready,25.032734683794466,0.6398142292490118
VA237_EB,PM,25912,110+18840,ready,1.5463024025184244,9.495047704143602
VA237_EB,PM,26042,110P18840,ready,0.6312158623183585,6.0340354345505105
VA237_EB,PM,25776,110+13614,ready,1.4975274179368645,3.4135456789108836
VA237_EB,PM,27068,110+18841,ready,24.881983695652174,1.2517336956521743
VA237_EB,PM,26575,110+13615,ready,0.9019514766126537,3.6441276376873857
VA237_EB,PM,27062,110+18842,ready,0.7567814763110017,3.818555819071965
VA237_NB,AM,34663,110+13630,ready,10.965522774327122,0.17792857142857255
VA237_NB,MD,34663,110+13630,ready,11.443112199065757,0.39307159540064746
VA237_NB,PM,34663,110+13630,ready,1.0621556762891682,3.2636018786455576
VA237_SB,AM,34664,110-13629,ready,17.42284420289855,0.8437608695652156
VA237_SB,MD,34664,110-13629,ready,18.796269351119893,0.3721980401844527
VA237_SB,PM,34664,110-13629,ready,0.8913518792666713,3.8489375824042193
VA237_WB,AM,26020,110-18841,ready,20.29168148880105,0.6277648221343863
VA237_WB,AM,26027,110-18840,ready,1.9888994834520564,12.309259020299345
VA237_WB,AM,26036,110N18840,ready,22.074263833992095,0.26335513833992047
VA237_WB,AM,26344,110-18839,ready,20.87477931488801,0.5532865612648221
VA237_WB,AM,26938,110-18838,ready,2.1992474655749215,13.548831204275073
VA237_WB,AM,25891,110N18838,ready,1.1895548936436773,7.238513121689555
VA237_WB,AM,26990,110-13614,ready,16.588710239036324,1.2159324612585476
VA237_WB,AM,27323,110-13613,ready,15.472639238232125,1.546093783686669
VA237_WB,AM,26969,110-13612,ready,17.917032608695653,0.679932608695653
VA237_WB,AM,25754,110-51887,ready,4.159652683335109,5.3886475680535115
VA237_WB,MD,26020,110-18841,ready,20.265951086956523,0.9969112318840577
VA237_WB,MD,26027,110-18840,ready,23.503478849049504,0.6410022115565596
VA237_WB,MD,26036,110N18840,ready,23.156847002635047,0.9116928524374179
VA237_WB,MD,26344,110-18839,ready,0.41120511508199914,4.85095561936813
VA237_WB,MD,26938,110-18838,ready,22.806168478260872,0.706297101449275
VA237_WB,MD,25891,110N18838,ready,19.976294054677208,0.44444869894598193
VA237_WB,MD,26990,110-13614,ready,17.025353260869565,0.9826503623188415
VA237_WB,MD,27323,110-13613,ready,15.564066205533598,1.5979138669301711
VA237_WB,MD,26969,110-13612,ready,19.93503701612397,0.9289213172093601
VA237_WB,MD,25754,110-51887,ready,21.006467391304348,1.5693931159420291
VA237_WB,PM,26020,110-18841,ready,21.74586524209486,0.7775636116600788
VA237_WB,PM,26027,110-18840,ready,22.800838068181818,0.49839241600790474
VA237_WB,PM,26036,110N18840,ready,0.37444309905194273,5.497748168012566
VA237_WB,PM,26344,110-18839,ready,22.180597208498025,0.24213796936758936
VA237_WB,PM,26938,110-18838,ready,22.35548418972332,0.7532658102766794
VA237_WB,PM,25891,110N18838,ready,19.91814970355731,0.31657361660079086
VA237_WB,PM,26990,110-13614,ready,1.22014209020931,3.8949066156104624
VA237_WB,PM,27323,110-13613,ready,1.0316508200047547,4.311290271644243
VA237_WB,PM,26969,110-13612,ready,0.298853672324148,2.7302159090909086
VA237_WB,PM,25754,110-51887,ready,20.326202445652175,0.4566861413043475
VA244_EB,AM,28822,110P18847,ready,18.634711791831357,0.35159980237154187
VA244_EB,AM,34309,110+13705,ready,29.12284584980237,0.8265458498023719
VA244_EB,AM,34282,110+13706,ready,18.428436264822135,0.3292524703557322
VA244_EB,AM,28808,110+10943,ready,20.806391304347823,0.2858391304347833
VA244_EB,AM,34292,110+10944,ready,23.796562088274044,1.156909914361002
VA244_EB,AM,34144,110+10945,ready,12.451391633728589,0.8826699604743089
VA244_EB,AM,26103,110+10946,ready,15.746238883399213,1.4097805500658762
VA244_EB,AM,27214,110+10947,ready,16.49834815546772,0.7502602108036903
VA244_EB,AM,27205,110+10948,ready,17.957798913043476,0.7294975296442678
VA244_EB,AM,26110,110+10949,ready,20.651026679841898,0.3643575098814235
VA244_EB,AM,26218,110+10950,ready,23.940374670619235,0.48257032279314876
VA244_EB,AM,26853,110P10950,ready,22.221929367432082,0.40737201596712475
VA244_EB,AM,26849,110+10951,ready,18.389746376811594,1.1847934782608691
VA244_EB,AM,26537,110+10952,ready,18.146775362318838,1.2252789855072461
VA244_EB,AM,27077,110P10952,ready,21.882161684782606,0.796112936429512
VA244_EB,MD,28822,110P18847,ready,0.859802911294319,3.8155509764397286
VA244_EB,MD,34309,110+13705,ready,30.030977515841645,0.37814715477759053
VA244_EB,MD,34282,110+13706,ready,19.27185194334651,0.2503005599473
VA244_EB,MD,28808,110+10943,ready,21.263149291831358,1.5596695487483536
VA244_EB,MD,34292,110+10944,ready,24.9057711627141,0.7796744894598158
VA244_EB,MD,34144,110+10945,ready,15.722110507246377,0.4908007246376808
VA244_EB,MD,26103,110+10946,ready,18.634557559288538,0.9959008399209475
VA244_EB,MD,27214,110+10947,ready,17.969681118247696,0.2948807229907775
VA244_EB,MD,27205,110+10948,ready,0.5336987544428737,4.39460999328464
VA244_EB,MD,26110,110+10949,ready,0.9652181773913647,4.310847875697093
VA244_EB,MD,26218,110+10950,ready,25.005148427206848,0.7668780879446638
VA244_EB,MD,26853,110P10950,ready,22.32332124623565,0.3371668960568421
VA244_EB,MD,26849,110+10951,ready,0.7906622409884911,3.590797508518488
VA244_EB,MD,26537,110+10952,ready,1.7711705439104313,3.2257770341017573
VA244_EB,MD,27077,110P10952,ready,0.3910971304581426,5.908133490883151
VA244_EB,PM,28822,110P18847,ready,20.785909679089027,0.15061373047242643
VA244_EB,PM,34309,110+13705,ready,0.672711840626856,11.041845955638829
VA244_EB,PM,34282,110+13706,ready,19.473797554347826,0.27035832509881286
VA244_EB,PM,28808,110+10943,ready,23.922437888198754,1.147478260869566
VA244_EB,PM,34292,110+10944,ready,27.49779891304348,1.3287961956521734
VA244_EB,PM,34144,110+10945,ready,0.6556787757372187,3.67222104499871
VA244_EB,PM,26103,110+10946,ready,0.36609260431466617,6.089994920119701
VA244_EB,PM,27214,110+10947,ready,0.6821949493697568,4.589728406805272
VA244_EB,PM,27205,110+10948,ready,19.018439396880293,0.22949238601072763
VA244_EB,PM,26110,110+10949,ready,23.109685029644268,0.2930452075098813
VA244_EB,PM,26218,110+10950,ready,0.549761050884751,11.673198080099327
VA244_EB,PM,26853,110P10950,ready,0.8289557590677589,5.852009386961694
VA244_EB,PM,26849,110+10951,ready,17.169123641304346,0.23797961956521752
VA244_EB,PM,26537,110+10952,ready,16.40148097826087,0.9641114130434787
VA244_EB,PM,27077,110P10952,ready,20.22243391798419,0.8646421689723316
VA244_WB,AM,26838,110N10952,ready,22.422245059288535,0.9386889328063248
VA244_WB,AM,27076,110-10951,ready,18.983867753623187,0.516201086956522
VA244_WB,AM,27094,110-10950,ready,19.7211468951529,0.47732444872061475
VA244_WB,AM,26847,110N10950,ready,23.640161984754375,0.6257287549407106
VA244_WB,AM,26123,110-10949,ready,23.55344449934124,0.30390596179183155
VA244_WB,AM,26116,110-10948,ready,23.1739953886693,0.3442104743083004
VA244_WB,AM,26115,110-10947,ready,19.45852355072464,0.6570670289855075
VA244_WB,AM,27212,110-10946,ready,17.501935770750986,0.2184104743083001
VA244_WB,AM,25833,110-10945,ready,18.09277709156785,0.30368074769433395
VA244_WB,AM,28926,110-10944,ready,11.826787714097497,0.8913502964426883
VA244_WB,AM,34161,110-10943,ready,11.425899621212123,0.8400242918313566
VA244_WB,AM,34289,110-13706,ready,21.841682312252967,0.8055156455862974
VA244_WB,AM,28806,110-13705,ready,18.702865455800232,0.8138600445448271
VA244_WB,AM,34460,110N18846,ready,34.50871623847167,0.20578096179183225
VA244_WB,AM,34311,110-18847,ready,28.662917490118577,0.5253450263504611
VA244_WB,MD,26838,110N10952,ready,23.184695472511677,1.0881539705353942
VA244_WB,MD,27076,110-10951,ready,18.459369029973647,0.6570230154808959
VA244_WB,MD,27094,110-10950,ready,20.781982431065313,0.3783951451628078
VA244_WB,MD,26847,110N10950,ready,25.09896689937204,0.3465548397583971
VA244_WB,MD,26123,110-10949,ready,25.202377717391304,0.25468074769433496
VA244_WB,MD,26116,110-10948,ready,22.203342097214385,0.38046777950310523
VA244_WB,MD,26115,110-10947,ready,18.683597318291614,0.778486015041722
VA244_WB,MD,27212,110-10946,ready,18.53182271080369,0.7220010704874836
VA244_WB,MD,25833,110-10945,ready,19.891124403977663,0.4621232511449899
VA244_WB,MD,28926,110-10944,ready,14.6984494400527,0.8362318840579716
VA244_WB,MD,34161,110-10943,ready,12.68235301383399,0.8746053194993416
VA244_WB,MD,34289,110-13706,ready,22.417581110013174,1.2033365447957844
VA244_WB,MD,28806,110-13705,ready,22.453882575757575,0.4470510540184449
VA244_WB,MD,34460,110N18846,ready,34.380229448993035,0.3683140292678339
VA244_WB,MD,34311,110-18847,ready,31.021452588775958,0.5905138535980928
VA244_WB,PM,26838,110N10952,ready,21.237927989130434,0.5638415266798416
VA244_WB,PM,27076,110-10951,ready,16.96305256564088,0.7234952533879175
VA244_WB,PM,27094,110-10950,ready,19.424211956521738,0.29974184782608626
VA244_WB,PM,26847,110N10950,ready,0.8692100058935591,9.341595841757044
VA244_WB,PM,26123,110-10949,ready,0.6971072051304289,9.110302462413799
VA244_WB,PM,26116,110-10948,ready,23.044982501646903,0.609659626152832
VA244_WB,PM,26115,110-10947,ready,0.49651117822401725,3.875751869901962
VA244_WB,PM,27212,110-10946,ready,1.0346478625867515,5.462059235942598
VA244_WB,PM,25833,110-10945,ready,22.843512140033877,0.9944904009034448
VA244_WB,PM,28926,110-10944,ready,0.37856332846298124,4.862160442147454
VA244_WB,PM,34161,110-10943,ready,2.0142317464555077,5.010134998594153
VA244_WB,PM,34289,110-13706,ready,1.2752511751047038,4.185660701377411
VA244_WB,PM,28806,110-13705,ready,0.6818736135559038,4.141558934771847
VA244_WB,PM,34460,110N18846,ready,0.2977638667956004,16.500074063870976
VA244_WB,PM,34311,110-18847,ready,1.0876086035698713,11.45073113871133
VA267_EB,AM,36697,110-17099,ready,3.409578392621872,0.5900783926218706
VA267_EB,AM,36689,110-17098,ready,5.711042490118579,0.5793379446640318
VA267_EB,AM,36682,110N17098,ready,5.3425,0.32484782608696133
VA267_EB,AM,36680,110-04243,ready,5.671135540184456,0.4154362648221361
VA267_EB,AM,36673,110N04243,ready,0.4394985177865595,0.3901753952569216
VA267_EB,AM,36671,110-04242,ready,0.6101066370223999,0.41014698616600614
VA267_EB,AM,36664,110N04242,ready,0.7845509834368549,0.38189829192546415
VA267_EB,AM,36662,110-04241,ready,0.8655722990777323,0.3218334980237169
VA267_EB,AM,36650,110N04241,ready,0.7517904785431924,0.2119450287031827
VA267_EB,AM,36648,110-04240,ready,5.735380434782608,0.41097463768115955
VA267_EB,AM,36641,110N04240,ready,0.3053038537549438,0.5355393610013172
VA267_EB,AM,36639,110-04239,ready,1.2162409420289901,0.4406648550724661
VA267_EB,AM,36630,110N04239,ready,0.8177184500282308,0.4531351166948987
VA267_EB,AM,36628,110-04675,ready,3.919512845849802,0.9755128458498007
VA267_EB,AM,36625,110-04238,ready,15.92273217422674,1.6796488408934067
VA267_EB,AM,36621,110N04238,ready,10.708101943346508,0.6252504940711461
VA267_EB,AM,31296,110N04237,ready,0.8841386693017105,0.9509973649538838
VA267_EB,AM,32457,110-04236,ready,1.9837409420289849,2.1154293478260873
VA267_EB,AM,31898,110N04236,ready,0.9210214920948605,1.6864536396574443
VA267_EB,AM,31894,110-04235,ready,1.1783909945730595,1.8180938931237816
VA267_EB,AM,32465,110N04235,ready,0.8223244086831034,1.5087720371416022
VA267_EB,AM,32474,110-04234,ready,1.319771950875209,1.7910881250392094
VA267_EB,AM,31889,110N04234,ready,1.4041738032498898,2.154463658322355
VA267_EB,AM,32480,110-04233,ready,1.7449049728240247,1.7705726292840118
VA267_EB,AM,31878,110N04233,ready,1.8096792819912064,1.3332489286870028
VA267_EB,AM,31874,110-04232,ready,4.194155801379121,1.4668276696952594
VA267_EB,AM,31867,110N04232,ready,4.013304330715396,1.3916956692846028
VA267_EB,AM,31863,110-04231,ready,11.64022317507372,0.9134731750737188
VA267_EB,AM,31859,110N04231,ready,12.0504668972332,1.3429668972331985
VA267_EB,AM,31855,110-04230,ready,6.7662557641633745,1.6272557641633731
VA267_EB,AM,31851,110N04230,ready,4.060768868812347,0.9076166948993052
VA267_EB,AM,31847,110-04229,ready,8.89551900997553,1.482323357801618
VA267_EB,AM,31948,110N04229,ready,5.177597990777337,2.424558135704873
VA267_EB,AM,32515,110-04228,ready,1.3184469696969703,1.8762667984189747
VA267_EB,AM,31967,110N04228,ready,4.123739295125164,3.228210309617919
VA267_EB,AM,31980,110-04227,ready,7.896200592885374,3.042700592885375
VA267_EB,AM,31843,110N04227,ready,5.581914031620552,2.376705335968377
VA267_EB,AM,30304,110-04226,ready,4.6747208498023705,0.6237715744400525
VA267_EB,MD,36697,110-17099,ready,4.246861413043478,0.702917572463767
VA267_EB,MD,36689,110-17098,ready,6.431410455486543,0.33151536325992775
VA267_EB,MD,36682,110N17098,ready,5.99399209486166,0.4615258563899876
VA267_EB,MD,36680,110-04243,ready,6.431963932806323,0.34558349802371485
