corridor,period,tmc_code,direction,road_order,route_sequence,link_id,from_node_id_measurement,to_node_id_measurement,length_mi,qa_status,confidence,performance_available,cube_profile_available,taplite_period_volume,cube_period_volume,taplite_zero_volume,cube_positive_volume,taplite_zero_cube_positive,tmc_model_length_coverage,eligible_for_comparison,iteration_no,from_node_id_source,to_node_id_source,assignment_volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,assignment_D_vphpl,assignment_doc,assignment_plf,speed_mph,travel_time,assignment_P_hours,assignment_t0_hour,assignment_t2_hour,assignment_t3_hour,vt2_mph,mu,free_speed_mph,cutoff_speed_mph,kernel_recomputed_D_vphpl,kernel_recomputed_doc,kernel_recomputed_plf,kernel_D_residual,kernel_doc_residual,kernel_plf_residual,kernel_formula_status,gmns_lanes,assignment_link_streetname,assignment_link_source_id,assignment_link_project_id,assignment_link_ftype,assignment_link_type,assignment_link_allowed_use,assignment_link_length_mi,assignment_link_lanes,cube_period_volume_link_file,synthetic_period_volume,synthetic_profile_intervals,synthetic_observed_speed_mph,synthetic_tmc_codes,map_road,map_direction,map_road_order,map_link_sequence,distance_to_tmc_ft,bearing_diff_deg,map_link_streetname,map_link_allowed_use,map_link_posted_speed_mph,map_link_lanes,map_link_capacity,map_link_free_speed_mph,map_link_type,map_link_project_id,map_link_source_id,map_link_geometry_wgs84,map_status,map_confidence,route_link_count,route_length_mi,length_ratio,avg_offset_ft,max_offset_ft,avg_bearing_diff_deg,assignment_to_synthetic_volume_ratio,assignment_minus_synthetic_period_volume,assignment_zero_flag,assignment_doc_le_0_10_flag,assignment_doc_le_0_25_flag,mapmatching_review_flag,suspicious_flag,likely_cause
VA286_NB,PM,110+05621,NORTHBOUND,30.000000,1,31134,34757,35694,0.190000,matched,93.780000,True,True,9613.991200,10661.755860,False,True,False,1.000000,True,10,34757,35694,9613.991200,0.000000,0.000000,-1.000000,0.000000,3600.000000,1200.000000,2836.849400,2.364000,0.282400,37.087300,0.307400,0.000000,0.000000,0.000000,0.000000,37.087341,1200.000000,52.000000,39.000000,2836.989849,2.364158,0.282414,-0.140449,-0.000158,-0.000014,review,3.000000,VA 286 - Fairfax County Parkway,77999,VSF25YA,5,205,sov;hov2;hov3;trk;apv;com,0.190000,3,10661.755860,10682.909331,16.000000,56.601546,110+05621,VA-286,NORTHBOUND,30.000000,1.000000,4.360000,2.330000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1200.000000,52.000000,205.000000,VSF25YA,77999.000000,"LINESTRING (-77.38225825965696 38.8652816201254, -77.38294342751843 38.86795652349465)",matched,93.780000,3.000000,0.530000,0.810000,38.330000,70.360000,1.750000,0.899941,-1068.918131,False,False,False,False,True,calculation_mismatch
VA286_SB,AM,110N18172,SOUTHBOUND,43.300000,1,32346,35312,35447,0.740000,review_low_confidence,52.130000,True,True,4185.311500,4467.269530,False,True,False,1.000000,True,10,35312,35447,4185.311500,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,465.034600,0.232500,1.000000,58.169100,0.763300,0.000000,0.000000,0.000000,0.000000,58.169069,2000.000000,69.000000,51.750000,465.034611,0.232517,1.000000,-0.000011,-0.000017,-0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,4467.269530,13034.786731,12.000000,57.716582,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.300000,1.000000,0.000000,30.400000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_low_confidence,52.130000,1.000000,0.740000,1.081400,0.000000,0.000000,30.400000,0.321088,-8849.475231,False,False,True,True,True,mapmatching_review
VA286_SB,AM,110-18171,SOUTHBOUND,43.400000,1,32346,35312,35447,0.740000,review_length,41.200000,True,True,4185.311500,4467.269530,False,True,False,1.000000,True,10,35312,35447,4185.311500,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,465.034600,0.232500,1.000000,58.169100,0.763300,0.000000,0.000000,0.000000,0.000000,58.169069,2000.000000,69.000000,51.750000,465.034611,0.232517,1.000000,-0.000011,-0.000017,-0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,4467.269530,13034.786731,12.000000,57.716582,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.400000,1.000000,198.340000,12.640000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_length,41.200000,1.000000,0.740000,3.138600,198.340000,198.340000,12.640000,0.321088,-8849.475231,False,False,True,True,True,mapmatching_review
VA286_SB,AM,110-18172,SOUTHBOUND,43.200000,4,32346,35312,35447,0.740000,review_od_distance,0.000000,True,True,4185.311500,4467.269530,False,True,False,1.000000,True,10,35312,35447,4185.311500,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,465.034600,0.232500,1.000000,58.169100,0.763300,0.000000,0.000000,0.000000,0.000000,58.169069,2000.000000,69.000000,51.750000,465.034611,0.232517,1.000000,-0.000011,-0.000017,-0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,4467.269530,13034.786731,12.000000,57.716582,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.200000,4.000000,1859.710000,58.250000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_od_distance,0.000000,4.000000,1.830000,4.459000,800.640000,1859.710000,37.230000,0.321088,-8849.475231,False,False,True,True,True,mapmatching_review
VA286_SB,AM,110-05610,SOUTHBOUND,36.000000,2,29013,34117,34254,0.210000,matched,99.560000,True,True,5254.640900,5544.376460,False,True,False,1.000000,True,10,34117,34254,5254.640900,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,1717.822100,1.227000,0.509800,49.891300,0.252500,0.000000,0.000000,0.000000,0.000000,49.891296,1400.000000,58.000000,43.500000,1717.876586,1.227055,0.509816,-0.054486,-0.000055,-0.000016,review,2.000000,VA 286 - Fairfax County Parkway,63208,VSF25H,5,405,sov;hov2;hov3;trk;apv;com,0.210000,2,5544.376460,7292.245156,12.000000,47.836302,110-05610,VA-286,SOUTHBOUND,36.000000,2.000000,0.000000,0.720000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,VSF25H,63208.000000,"LINESTRING (-77.27915901900154 38.75814122794834, -77.27705882778278 38.755532209794424)",matched,99.560000,2.000000,1.100000,0.994300,0.000000,0.000000,0.280000,0.720579,-2037.604256,False,False,False,False,True,calculation_mismatch
VA286_SB,AM,110N18170,SOUTHBOUND,43.700000,1,29358,34227,35120,0.100000,matched,98.800000,True,True,4345.039200,5127.494140,False,True,False,1.000000,True,10,34227,35120,4345.039200,0.000000,0.000000,-1.000000,0.000000,1920.000000,960.000000,1097.688200,1.143400,0.659700,45.861400,0.130800,3.571075,7.107231,8.000000,9.000000,31.175787,307.383117,52.000000,39.000000,1097.731090,1.143470,0.659726,-0.042890,-0.000070,-0.000026,review,2.000000,VA 286 - Fairfax County Parkway,69254,,2,302,sov;hov2;hov3;trk;apv;com,0.100000,2,5127.494140,5617.196596,12.000000,36.037840,110N18170,VA-286,SOUTHBOUND,43.700000,1.000000,0.000000,0.120000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,960.000000,52.000000,302.000000,,69254.000000,"LINESTRING (-77.1909788508419 38.74212140560164, -77.19014786324438 38.74078280078155)",matched,98.800000,1.000000,0.100000,0.872400,0.000000,0.000000,0.120000,0.773525,-1272.157396,False,False,False,False,True,calculation_mismatch
VA286_SB,AM,110-05625,SOUTHBOUND,14.000000,1,32248,35274,35294,0.760000,matched,97.160000,True,True,5336.531300,4944.682620,False,True,False,1.000000,True,10,35274,35294,5336.531300,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,1744.593400,1.246100,0.509800,49.776600,0.916100,0.000000,0.000000,0.000000,0.000000,49.776589,1400.000000,58.000000,43.500000,1744.648653,1.246178,0.509816,-0.055253,-0.000078,-0.000016,review,2.000000,VA 286 - Fairfax County Parkway,57098,FFX2001,5,405,sov;hov2;hov3;trk;apv;com,0.760000,2,4944.682620,7135.659896,12.000000,49.461034,110-05625,VA-286,SOUTHBOUND,14.000000,1.000000,0.000000,0.890000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,FFX2001,57098.000000,"LINESTRING (-77.3844371373656 38.93986347284305, -77.39112730475857 38.930178946486485)",matched,97.160000,3.000000,1.470000,1.030700,14.570000,56.480000,1.120000,0.747868,-1799.128596,False,False,False,False,True,calculation_mismatch
VA286_SB,AM,110-05629,SOUTHBOUND,7.000000,1,35679,36627,34566,0.350000,matched,96.960000,True,True,6315.853400,5205.068360,False,True,False,1.000000,True,10,36627,34566,6315.853400,0.000000,0.000000,-1.000000,0.000000,3300.000000,1100.000000,1265.376600,1.150300,0.554600,46.918800,0.447600,3.544340,6.818553,8.000000,9.000000,32.417387,357.013310,52.000000,39.000000,1265.347077,1.150316,0.554587,0.029523,-0.000016,0.000013,review,3.000000,VA 286 - Fairfax County Parkway,73236,VSF25C,5,105,sov;hov2;hov3;trk;apv;com,0.350000,3,5205.068360,9720.797035,12.000000,35.307680,110-05629,VA-286,SOUTHBOUND,7.000000,1.000000,0.000000,0.650000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1100.000000,52.000000,105.000000,VSF25C,73236.000000,"LINESTRING (-77.36807869413592 38.961761311379, -77.37119940397311 38.95727313558104)",matched,96.960000,1.000000,0.350000,1.123300,0.000000,0.000000,0.650000,0.649726,-3404.943635,False,False,False,False,True,calculation_mismatch
VA286_SB,AM,110N05629,SOUTHBOUND,8.000000,1,30498,34566,35286,0.200000,matched,96.630000,True,True,7120.173800,6460.802730,False,True,False,1.000000,True,10,34566,35286,7120.173800,0.000000,0.000000,-1.000000,0.000000,3300.000000,1100.000000,1209.030900,1.099100,0.654400,47.028400,0.255200,3.386515,7.185581,7.750000,9.000000,32.548350,357.013310,52.000000,39.000000,1208.940132,1.099036,0.654351,0.090768,0.000064,0.000049,review,3.000000,VA 286 - Fairfax County Parkway,1869,VSF25D,5,105,sov;hov2;hov3;trk;apv;com,0.200000,3,6460.802730,9754.984856,12.000000,35.800471,110-05628;110N05629,VA-286,SOUTHBOUND,8.000000,1.000000,1.360000,0.140000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1100.000000,52.000000,105.000000,VSF25D,1869.000000,"LINESTRING (-77.37119940397311 38.95727313558104, -77.37297644819212 38.954801799226324)",matched,96.630000,1.000000,0.200000,0.750900,1.360000,1.360000,0.140000,0.729901,-2634.811056,False,False,False,False,True,calculation_mismatch
VA286_SB,MD,110N18172,SOUTHBOUND,43.300000,1,32346,35312,35447,0.740000,review_low_confidence,52.130000,True,True,7243.964200,6519.482910,False,True,False,1.000000,True,10,35312,35447,7243.964200,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,402.442500,0.201200,1.000000,53.553400,0.829100,0.000000,0.000000,0.000000,0.000000,53.553412,2000.000000,69.000000,51.750000,402.442456,0.201221,1.000000,0.000044,-0.000021,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,6519.482910,27897.257335,24.000000,57.403719,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.300000,1.000000,0.000000,30.400000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_low_confidence,52.130000,1.000000,0.740000,1.081400,0.000000,0.000000,30.400000,0.259666,-20653.293135,False,False,True,True,True,mapmatching_review
VA286_SB,MD,110-18171,SOUTHBOUND,43.400000,1,32346,35312,35447,0.740000,review_length,41.200000,True,True,7243.964200,6519.482910,False,True,False,1.000000,True,10,35312,35447,7243.964200,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,402.442500,0.201200,1.000000,53.553400,0.829100,0.000000,0.000000,0.000000,0.000000,53.553412,2000.000000,69.000000,51.750000,402.442456,0.201221,1.000000,0.000044,-0.000021,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,6519.482910,27897.257335,24.000000,57.403719,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.400000,1.000000,198.340000,12.640000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_length,41.200000,1.000000,0.740000,3.138600,198.340000,198.340000,12.640000,0.259666,-20653.293135,False,False,True,True,True,mapmatching_review
VA286_SB,MD,110-18172,SOUTHBOUND,43.200000,4,32346,35312,35447,0.740000,review_od_distance,0.000000,True,True,7243.964200,6519.482910,False,True,False,1.000000,True,10,35312,35447,7243.964200,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,402.442500,0.201200,1.000000,53.553400,0.829100,0.000000,0.000000,0.000000,0.000000,53.553412,2000.000000,69.000000,51.750000,402.442456,0.201221,1.000000,0.000044,-0.000021,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,6519.482910,27897.257335,24.000000,57.403719,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.200000,4.000000,1859.710000,58.250000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_od_distance,0.000000,4.000000,1.830000,4.459000,800.640000,1859.710000,37.230000,0.259666,-20653.293135,False,False,True,True,True,mapmatching_review
VA286_SB,MD,110-05610,SOUTHBOUND,36.000000,2,29013,34117,34254,0.210000,matched,99.560000,True,True,13973.220800,10275.715820,False,True,False,1.000000,True,10,34117,34254,13973.220800,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,4387.155900,3.133700,0.265400,47.451400,0.265500,0.000000,0.000000,0.000000,0.000000,47.451351,1400.000000,58.000000,43.500000,4387.471992,3.133909,0.265419,-0.316092,-0.000209,-0.000019,review,2.000000,VA 286 - Fairfax County Parkway,63208,VSF25H,5,405,sov;hov2;hov3;trk;apv;com,0.210000,2,10275.715820,16324.569112,24.000000,44.796725,110-05610,VA-286,SOUTHBOUND,36.000000,2.000000,0.000000,0.720000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,VSF25H,63208.000000,"LINESTRING (-77.27915901900154 38.75814122794834, -77.27705882778278 38.755532209794424)",matched,99.560000,2.000000,1.100000,0.994300,0.000000,0.000000,0.280000,0.855963,-2351.348312,False,False,False,False,True,calculation_mismatch
VA286_SB,MD,110-05625,SOUTHBOUND,14.000000,1,32248,35274,35294,0.760000,matched,97.160000,True,True,15856.498600,12239.345700,False,True,False,1.000000,True,10,35274,35294,15856.498600,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,4978.446400,3.556000,0.265400,47.163000,0.966900,0.000000,0.000000,0.000000,0.000000,47.163029,1400.000000,58.000000,43.500000,4978.805137,3.556289,0.265419,-0.358737,-0.000289,-0.000019,review,2.000000,VA 286 - Fairfax County Parkway,57098,FFX2001,5,405,sov;hov2;hov3;trk;apv;com,0.760000,2,12239.345700,14845.525372,24.000000,48.428106,110-05625,VA-286,SOUTHBOUND,14.000000,1.000000,0.000000,0.890000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,FFX2001,57098.000000,"LINESTRING (-77.3844371373656 38.93986347284305, -77.39112730475857 38.930178946486485)",matched,97.160000,3.000000,1.470000,1.030700,14.570000,56.480000,1.120000,1.068100,1010.973228,False,False,False,False,True,calculation_mismatch
VA286_SB,MD,110N05621,SOUTHBOUND,19.000000,1,32242,35272,35717,0.110000,matched,95.910000,True,True,15048.973100,12207.061520,False,True,False,1.000000,True,10,35272,35717,15048.973100,0.000000,0.000000,-1.000000,0.000000,3600.000000,1200.000000,1644.459200,1.370400,0.508400,44.125500,0.149600,0.000000,0.000000,0.000000,0.000000,44.125540,1200.000000,58.000000,43.500000,1644.480844,1.370401,0.508407,-0.021644,-0.000001,-0.000007,review,3.000000,VA 286 - Fairfax County Parkway,77989,VSF25EB,5,305,sov;hov2;hov3;trk;apv;com,0.110000,3,12207.061520,19762.229335,24.000000,45.222789,110N05621,VA-286,SOUTHBOUND,19.000000,1.000000,0.820000,5.630000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1200.000000,58.000000,305.000000,VSF25EB,77989.000000,"LINESTRING (-77.38231903125832 38.87859301445391, -77.382556766115 38.87707106942926)",matched,95.910000,2.000000,0.430000,1.008800,1.180000,1.300000,2.850000,0.761502,-4713.256235,False,False,False,False,True,calculation_mismatch
VA286_SB,MD,110-05620,SOUTHBOUND,20.000000,3,32852,35694,34757,0.190000,matched,95.610000,True,True,15085.992200,13772.294920,False,True,False,1.000000,True,10,35694,34757,15085.992200,0.000000,0.000000,-1.000000,0.000000,3600.000000,1200.000000,2720.738800,2.267300,0.308000,36.090700,0.315900,0.000000,0.000000,0.000000,0.000000,36.090742,1200.000000,52.000000,39.000000,2721.138564,2.267615,0.308045,-0.399764,-0.000315,-0.000045,review,3.000000,VA 286 - Fairfax County Parkway,77998,VSF25YA,5,205,sov;hov2;hov3;trk;apv;com,0.190000,3,13772.294920,16172.940617,24.000000,54.582423,110-05620,VA-286,SOUTHBOUND,20.000000,3.000000,12.580000,1.900000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1200.000000,52.000000,205.000000,VSF25YA,77998.000000,"LINESTRING (-77.38294342751843 38.86795652349465, -77.38225825965696 38.8652816201254)",matched,95.610000,3.000000,0.530000,0.835700,4.540000,12.580000,1.600000,0.932792,-1086.948417,False,False,False,False,True,calculation_mismatch
VA286_SB,MD,110-05620,SOUTHBOUND,20.000000,1,32900,35719,35693,0.170000,matched,95.610000,True,True,15085.992200,13772.294920,False,True,False,1.000000,True,10,35719,35693,15085.992200,0.000000,0.000000,-1.000000,0.000000,3600.000000,1200.000000,2720.738800,2.267300,0.308000,36.090700,0.282600,0.000000,0.000000,0.000000,0.000000,36.090742,1200.000000,52.000000,39.000000,2721.138564,2.267615,0.308045,-0.399764,-0.000315,-0.000045,review,3.000000,VA 286 - Fairfax County Parkway,77993,VSF25YA,5,205,sov;hov2;hov3;trk;apv;com,0.170000,3,13772.294920,16172.940617,24.000000,54.582423,110-05620,VA-286,SOUTHBOUND,20.000000,1.000000,0.000000,1.020000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,1200.000000,52.000000,205.000000,VSF25YA,77993.000000,"LINESTRING (-77.3839981026982 38.87271151691464, -77.38354619576727 38.87032141802716)",matched,95.610000,3.000000,0.530000,0.835700,4.540000,12.580000,1.600000,0.932792,-1086.948417,False,False,False,False,True,calculation_mismatch
VA286_SB,PM,110N18172,SOUTHBOUND,43.300000,1,32346,35312,35447,0.740000,review_low_confidence,52.130000,True,True,4765.557300,5373.979980,False,True,False,1.000000,True,10,35312,35447,4765.557300,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,397.129800,0.198600,1.000000,53.505700,0.829800,0.000000,0.000000,0.000000,0.000000,53.505734,2000.000000,69.000000,51.750000,397.129775,0.198565,1.000000,0.000025,0.000035,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,5373.979980,18543.172203,16.000000,57.358460,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.300000,1.000000,0.000000,30.400000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_low_confidence,52.130000,1.000000,0.740000,1.081400,0.000000,0.000000,30.400000,0.256998,-13777.614903,False,False,True,True,True,mapmatching_review
VA286_SB,PM,110-18171,SOUTHBOUND,43.400000,1,32346,35312,35447,0.740000,review_length,41.200000,True,True,4765.557300,5373.979980,False,True,False,1.000000,True,10,35312,35447,4765.557300,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,397.129800,0.198600,1.000000,53.505700,0.829800,0.000000,0.000000,0.000000,0.000000,53.505734,2000.000000,69.000000,51.750000,397.129775,0.198565,1.000000,0.000025,0.000035,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,5373.979980,18543.172203,16.000000,57.358460,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.400000,1.000000,198.340000,12.640000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_length,41.200000,1.000000,0.740000,3.138600,198.340000,198.340000,12.640000,0.256998,-13777.614903,False,False,True,True,True,mapmatching_review
VA286_SB,PM,110-18172,SOUTHBOUND,43.200000,4,32346,35312,35447,0.740000,review_od_distance,0.000000,True,True,4765.557300,5373.979980,False,True,False,1.000000,True,10,35312,35447,4765.557300,0.000000,0.000000,-1.000000,0.000000,6000.000000,2000.000000,397.129800,0.198600,1.000000,53.505700,0.829800,0.000000,0.000000,0.000000,0.000000,53.505734,2000.000000,69.000000,51.750000,397.129775,0.198565,1.000000,0.000025,0.000035,0.000000,reconciled,3.000000,VA 286 - Fairfax County Parkway,54005,VSF25N,1,301,sov;hov2;hov3;trk;apv;com,0.740000,3,5373.979980,18543.172203,16.000000,57.358460,110-18171;110-18172;110N18172,VA-286,SOUTHBOUND,43.200000,4.000000,1859.710000,58.250000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,2000.000000,69.000000,301.000000,VSF25N,54005.000000,"LINESTRING (-77.208779181559 38.7469647244017, -77.1959598578307 38.74556189574989)",review_od_distance,0.000000,4.000000,1.830000,4.459000,800.640000,1859.710000,37.230000,0.256998,-13777.614903,False,False,True,True,True,mapmatching_review
VA286_SB,PM,110-05624,SOUTHBOUND,15.000000,1,32169,35249,35202,1.070000,matched,99.930000,True,True,15110.654400,9733.881840,False,True,False,1.000000,True,10,35249,35202,15110.654400,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,6140.364800,4.386000,0.307600,41.595700,1.543400,17.976968,15.000000,16.750000,19.000000,25.007861,341.568440,58.000000,43.500000,6140.545514,4.386104,0.307609,-0.180714,-0.000104,-0.000009,review,2.000000,VA 286 - Fairfax County Parkway,33542,FFX2001,5,405,sov;hov2;hov3;trk;apv;com,1.070000,2,9733.881840,10922.090932,16.000000,33.684789,110-05624,VA-286,SOUTHBOUND,15.000000,1.000000,1.970000,0.000000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,FFX2001,33542.000000,"LINESTRING (-77.39690791048122 38.920961141225426, -77.40575686965975 38.90711127372166)",matched,99.930000,1.000000,1.070000,1.000000,1.970000,1.970000,0.000000,1.383495,4188.563468,False,False,False,False,True,calculation_mismatch
VA286_SB,PM,110-05626,SOUTHBOUND,13.000000,1,32251,35275,35274,0.700000,matched,99.910000,True,True,12050.456400,8523.715820,False,True,False,1.000000,True,10,35275,35274,12050.456400,0.000000,0.000000,-1.000000,0.000000,2400.000000,1200.000000,4895.206600,4.079300,0.307700,34.311200,1.224100,17.329047,15.000000,17.500000,19.000000,19.830828,282.485623,52.000000,39.000000,4895.375528,4.079480,0.307711,-0.168928,-0.000180,-0.000011,review,2.000000,VA 286 - Fairfax County Parkway,57100,FFX2001,5,205,sov;hov2;hov3;trk;apv;com,0.700000,2,8523.715820,9594.431208,16.000000,33.679460,110-05626,VA-286,SOUTHBOUND,13.000000,1.000000,2.010000,0.010000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1200.000000,52.000000,205.000000,FFX2001,57100.000000,"LINESTRING (-77.37718619131972 38.94824242529313, -77.3844371373656 38.93986347284305)",matched,99.910000,1.000000,0.700000,1.001300,2.010000,2.010000,0.010000,1.255984,2456.025192,False,False,False,False,True,calculation_mismatch
VA286_SB,PM,110-05610,SOUTHBOUND,36.000000,2,29013,34117,34254,0.210000,matched,99.560000,True,True,9667.718300,8239.556640,False,True,False,1.000000,True,10,34117,34254,9667.718300,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,4222.817900,3.016300,0.286200,44.198300,0.285100,0.000000,0.000000,0.000000,0.000000,44.198329,1400.000000,58.000000,43.500000,4222.448594,3.016035,0.286175,0.369306,0.000265,0.000025,review,2.000000,VA 286 - Fairfax County Parkway,63208,VSF25H,5,405,sov;hov2;hov3;trk;apv;com,0.210000,2,8239.556640,11123.358914,16.000000,40.924575,110-05610,VA-286,SOUTHBOUND,36.000000,2.000000,0.000000,0.720000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,VSF25H,63208.000000,"LINESTRING (-77.27915901900154 38.75814122794834, -77.27705882778278 38.755532209794424)",matched,99.560000,2.000000,1.100000,0.994300,0.000000,0.000000,0.280000,0.869137,-1455.640614,False,False,False,False,True,calculation_mismatch
VA286_SB,PM,110-05612,SOUTHBOUND,33.000000,1,29559,34287,34267,0.460000,matched,97.860000,True,True,11171.684500,8813.734380,False,True,False,1.000000,True,10,34287,34267,11171.684500,0.000000,0.000000,-1.000000,0.000000,2800.000000,1400.000000,4529.317800,3.235200,0.308300,43.733600,0.631100,13.260352,15.000000,17.500000,19.000000,26.990998,341.568440,58.000000,43.500000,4529.550965,3.235394,0.308316,-0.233165,-0.000194,-0.000016,review,2.000000,VA 286 - Fairfax County Parkway,44269,VSF25H,5,405,sov;hov2;hov3;trk;apv;com,0.460000,2,8813.734380,11166.397942,16.000000,35.843255,110-05612;110N05612,VA-286,SOUTHBOUND,33.000000,1.000000,1.710000,0.690000,VA 286 - Fairfax County Parkway,sov;hov2;hov3;trk;apv;com,0.000000,2.000000,1400.000000,58.000000,405.000000,VSF25H,44269.000000,"LINESTRING (-77.30435735231161 38.779943179899504, -77.29716869167355 38.77634272605209)",matched,97.860000,1.000000,0.460000,1.119900,1.710000,1.710000,0.690000,1.000473,5.286558,False,False,False,False,True,calculation_mismatch
